Budget Period,Agency,Fund,Program,Activity,Available Amount,Obligated Amount,Spend Amount,Remaining Amount,Budget Amount,Budget Remaining Amount
2025,Public Safety Dept,Federal,State Patrol,Patrolling Highways,2712050.93,0,1527202.16,1184848.77,1527202.16,0
2025,Public Safety Dept,Federal,Traffic Safety,Traffic Safety & Research,22636502.79,137764.04,22462291.18,36447.57,22635775.29,35720.07
2025,Public Safety Dept,General,Admin & Related Services,Office Of Communications,1837758.01,1901.46,1835856.55,0,1837758.01,0
2025,Public Safety Dept,General,Admin & Related Services,Public Safety - Support,9692045.27,486504.04,9205541.23,0,9692045.27,0
2025,Public Safety Dept,General,Admin & Related Services,Technology And Support Service,1683491.52,5083.49,1678408.03,0,1683491.52,0
2025,Public Safety Dept,General,Criminal Apprehension,Criminal Investigations,24384238.56,1430463.08,22953775.48,0,24432299.57,48061.01
2025,Public Safety Dept,General,Criminal Apprehension,Forensic Science Service,100947576.76,1043259.17,99904317.59,0,101410916.6,463339.84
2025,Public Safety Dept,General,Criminal Apprehension,Mn Justice Information Service,3974090.64,10106.86,3963983.78,0,4177121.03,203030.39
2025,Public Safety Dept,General,Driver & Vehicle Services,Vehicle Services,126776,0,126776,0,127600,824
2025,Public Safety Dept,General,Emergency Comm Networks,911 Emergency Services,3665077.56,983614.58,2681462.98,0,3665077.56,0
2025,Public Safety Dept,General,Fire Marshal,Fire Prevention & Inspection,4197450.21,648493.25,3548956.96,0,4197450.21,0
2025,Public Safety Dept,General,Gambling & Alcohol Enforcement,Gambling Enforcement,4085517.86,15046.7,4070471.16,0,4090659.9,5142.04
2025,Public Safety Dept,General,Homeland Security & Emerg Mgmt,Emerg Mgmt Performance Grants,4041297.17,107396.07,3933901.1,0,4041297.17,0
2025,Public Safety Dept,General,Office Of Justice Programs,Law Enforcement & Comm. Grts.,88757778.49,12040042.17,76675736.88,41999.44,89248370.43,532591.38
2025,Public Safety Dept,General,Pipeline Safety,Pipeline Safety,340674.82,0,340674.82,0,340674.82,0
2025,Public Safety Dept,General,State Patrol,Capitol Complex Security,22136322.51,793819.15,21342503.36,0,22136322.51,0
2025,Public Safety Dept,General,State Patrol,Patrolling Highways,0,0,0,0,0,0
2025,Public Safety Dept,General,Traffic Safety,Traffic Safety & Research,6829340.98,3736489.55,3092851.43,0,6829903.26,562.28
2025,Public Safety Dept,Gift,Admin & Related Services,Public Safety - Support,0,0,0,0,0,0
2025,Public Safety Dept,Gift,Criminal Apprehension,Criminal Investigations,0,0,0,0,0,0
2025,Public Safety Dept,Gift,Criminal Apprehension,Forensic Science Service,226.68,0,226.68,0,226.68,0
2025,Public Safety Dept,Gift,Criminal Apprehension,Police Training & Development,0,0,0,0,0,0
2025,Public Safety Dept,Gift,Driver & Vehicle Services,Dvs Support,153775.46,0,153775.46,0,153775.46,0
2025,Public Safety Dept,Gift,Driver & Vehicle Services,Vehicle Services,10.99,0,0,10.99,0,0
2025,Public Safety Dept,Gift,Mn Firefighters Trng. & Educ.,Mn Firefighters Trng. & Educ.,0,0,0,0,0,0
2025,Public Safety Dept,Gift,State Patrol,Patrolling Highways,7245.21,0,0,7245.21,0,0
2025,Public Safety Dept,Gift,Traffic Safety,Traffic Safety & Research,3293.42,0,3293.42,0,3293.42,0
2025,Public Safety Dept,Highway Users Tax Distribution,State Patrol,Patrolling Highways,1343340.47,0,1343340.47,0,1343340.47,0
2025,Public Safety Dept,Miscellaneous Agency,Driver & Vehicle Services,Dvs Support,67206800.94,0,63523045.39,3683755.55,63524045.39,1000
2025,Public Safety Dept,Natural Resource Misc Statutry,Driver & Vehicle Services,Dvs Support,0,0,0,0,0,0
2025,Public Safety Dept,Opiate Epidemic Response,Criminal Apprehension,Criminal Investigations,192145.79,0,192145.79,0,192145.79,0
2025,Public Safety Dept,Opiate Epidemic Response,Criminal Apprehension,Forensic Science Service,468173.69,0,468173.69,0,468173.69,0
2025,Public Safety Dept,Other Misc Special Revenue,Admin & Related Services,Public Safety - Support,23300869.31,972.22,23247733.32,52163.77,23248705.54,0
2025,Public Safety Dept,Other Misc Special Revenue,Criminal Apprehension,Criminal Investigations,1917398.73,0,1133221.86,784176.87,1134321.86,1100
2025,Public Safety Dept,Other Misc Special Revenue,Criminal Apprehension,Forensic Science Service,124816,0,124816,0,124816,0
2025,Public Safety Dept,Other Misc Special Revenue,Fire Marshal,Fire Prevention & Inspection,587479.34,0,498471.34,89008,498471.34,0
2025,Public Safety Dept,Other Misc Special Revenue,Homeland Security & Emerg Mgmt,Emerg Mgmt Performance Grants,17252281.48,0,17252281.48,0,17252281.48,0
2025,Public Safety Dept,Other Misc Special Revenue,Office Of Justice Programs,Crime Victims Services,8887.33,0,8887.33,0,8887.33,0
2025,Public Safety Dept,Other Misc Special Revenue,Office Of Justice Programs,Law Enforcement & Comm. Grts.,12036602.47,0,12036602.47,0,12036602.47,0
2025,Public Safety Dept,Other Misc Special Revenue,State Patrol,Capitol Complex Security,58959.17,0,58959.17,0,58959.17,0
2025,Public Safety Dept,Other Misc Special Revenue,State Patrol,Patrolling Highways,5372739.5,702239.88,4233415.61,437084.01,4935655.49,0
2025,Public Safety Dept,Other Misc Special Revenue,Traffic Safety,Traffic Safety & Research,0,0,0,0,0,0
2025,Public Safety Dept,Payroll Clearing,-,-,0,0,0,0,0,0
2025,Public Safety Dept,Reinvest In Minnesota-Gifts,Driver & Vehicle Services,Dvs Support,6814.12,0,6814.12,0,6814.12,0
2025,Public Safety Dept,Restrict Misc Special Revenue,Admin & Related Services,Public Safety - Support,1505405.01,4037,1362722.36,138645.65,1366759.36,0
2025,Public Safety Dept,Restrict Misc Special Revenue,Criminal Apprehension,Criminal Apprehension Support,117157.74,0,117157.74,0,117157.74,0
2025,Public Safety Dept,Restrict Misc Special Revenue,Criminal Apprehension,Criminal Investigations,6504688.73,1066.97,6206513.36,297108.4,6207580.33,0
2025,Public Safety Dept,Restrict Misc Special Revenue,Criminal Apprehension,Forensic Science Service,2246920.14,0,1137445.17,1109474.97,1356899.81,219454.64
2025,Public Safety Dept,Restrict Misc Special Revenue,Criminal Apprehension,Mn Justice Information Service,4382340.7,0,4352775.7,29565,4448107.51,95331.81
2025,Public Safety Dept,Restrict Misc Special Revenue,Criminal Apprehension,Police Training & Development,1179544.07,59604.11,1127223.01,-7283.05,1186844.07,16.95
2025,Public Safety Dept,Restrict Misc Special Revenue,Driver & Vehicle Services,Driver Services,46506115.67,265215.59,46111959.77,128940.31,46377175.36,0
2025,Public Safety Dept,Restrict Misc Special Revenue,Driver & Vehicle Services,Dvs Support,27808842.07,-79625.47,27888467.54,0,27836675.4,27833.33
2025,Public Safety Dept,Restrict Misc Special Revenue,Driver & Vehicle Services,Vehicle Services,50700997.8,44470.64,50556841.62,99685.54,50601312.26,0
2025,Public Safety Dept,Restrict Misc Special Revenue,Emergency Comm Networks,911 Emergency Services,50000,0,0,50000,0,0
2025,Public Safety Dept,Restrict Misc Special Revenue,Fire Marshal,Fire Prevention & Inspection,16627010.12,352131.27,13206972.73,3067906.12,13721232.98,162128.98
2025,Public Safety Dept,Restrict Misc Special Revenue,Fire Marshal,Fire Safety Account,6608993.26,3452323.25,3156670.01,0,6611459.95,2466.69
2025,Public Safety Dept,Restrict Misc Special Revenue,Gambling & Alcohol Enforcement,Alcohol Enforcement,42592.26,0,39592.26,3000,39592.26,0
2025,Public Safety Dept,Restrict Misc Special Revenue,Gambling & Alcohol Enforcement,Gambling Enforcement,621796.36,0,482611.08,139185.28,483077.08,466
2025,Public Safety Dept,Restrict Misc Special Revenue,Homeland Security & Emerg Mgmt,Emerg Mgmt Performance Grants,501119.02,0,501119.02,0,501119.02,0
2025,Public Safety Dept,Restrict Misc Special Revenue,Homeland Security & Emerg Mgmt,Nuclear Plant Preparedness,5566440.68,0,5566440.68,0,5566733.64,292.96
2025,Public Safety Dept,Restrict Misc Special Revenue,Mn Firefighters Trng. & Educ.,Mn Firefighters Trng. & Educ.,11124560.2,2907.74,11076777.46,44875,11079685.2,0
2025,Public Safety Dept,Restrict Misc Special Revenue,Office Of Justice Programs,Crime Victims Assistance Grant,46842.13,0,46842.13,0,46842.13,0
2025,Public Safety Dept,Restrict Misc Special Revenue,Office Of Justice Programs,Crime Victims Services,803201.05,0,803201.05,0,803201.05,0
2025,Public Safety Dept,Restrict Misc Special Revenue,Office Of Justice Programs,Law Enforcement & Comm. Grts.,0,0,0,0,0,0
2025,Public Safety Dept,Restrict Misc Special Revenue,Pipeline Safety,Pipeline Safety,1313035.77,97.97,1110463.91,202473.89,1118759.63,8197.75
2025,Public Safety Dept,Restrict Misc Special Revenue,State Patrol,Capitol Complex Security,78056.47,0,78056.47,0,78056.47,0
2025,Public Safety Dept,Restrict Misc Special Revenue,State Patrol,Patrolling Highways,7940805.32,139263.57,7246321.05,555220.7,7385584.62,0
2025,Public Safety Dept,Restrict Misc Special Revenue,Traffic Safety,Traffic Safety & Research,1394208.24,102.12,1394106.12,0,1394372.24,164
2025,Public Safety Dept,State Government Special Rev,Criminal Apprehension,Police Training & Development,7052.28,0,7052.28,0,7052.28,0
2025,Public Safety Dept,State Government Special Rev,Office Of Justice Programs,Crime Victims Assistance Grant,96000,0,96000,0,96000,0
2025,Public Safety Dept,Trunk Highway,Admin & Related Services,Public Safety - Support,5337401.53,15840.01,5321561.52,0,5337401.53,0
2025,Public Safety Dept,Trunk Highway,Admin & Related Services,Technology And Support Service,5046992,329744.53,4717247.47,0,5046992,0
2025,Public Safety Dept,Trunk Highway,Criminal Apprehension,Forensic Science Service,2522805.07,6444.05,2516361.02,0,2522808.76,3.69
2025,Public Safety Dept,Trunk Highway,State Patrol,Commercial Vehicle Enforcement,19351271.83,161696.09,19189575.74,0,19351271.83,0
2025,Public Safety Dept,Trunk Highway,State Patrol,Patrolling Highways,151854271.14,2322564.27,149519849.37,11857.5,151842413.64,0
2025,Public Safety Dept,Trunk Highway,Traffic Safety,Traffic Safety & Research,779781.24,0,779781.24,0,779781.24,0
2025,Public Safety Dept,Workers Compensation,Criminal Apprehension,Criminal Investigations,45992.84,0,45992.84,0,45992.84,0
2025,Public Utilities Comm,General,Public Utilities Comm,Public Utilities Comm,11728668.71,35784.41,11692884.3,0,11728668.71,0
2025,Public Utilities Comm,Payroll Clearing,-,-,0,0,0,0,0,0
2025,Public Utilities Comm,Renewable Development,Public Utilities Comm,Public Utilities Comm,0,0,0,0,0,0
2025,Public Utilities Comm,Restrict Misc Special Revenue,Public Utilities Comm,Public Utilities Comm,2861328.9,0,1293599.46,1567729.44,1293599.46,0
2025,Racing Commission,General,Racing Commission,Racing Commission,48435.48,0,48435.48,0,48435.48,0
2025,Racing Commission,Payroll Clearing,-,-,0,0,0,0,0,0
2025,Racing Commission,Restrict Misc Special Revenue,Racing Commission,Racing Commission,7264716.64,9304.32,5467812.16,1787600.16,6332747.67,855631.19
2025,Rare Disease Advisory Council,General,Rare Disease Advisory Council,Rare Disease Advisory Council,588825.42,0,588825.42,0,603679.95,14854.53
2025,Rare Disease Advisory Council,Payroll Clearing,-,-,0,0,0,0,0,0
2025,Revenue Dept,Environmental,Tax System Management,Administration of State Taxes,298714.35,391.35,298323,0,298714.35,0
2025,Revenue Dept,General,Debt Collection Management,Debt Collection,35948562.26,3128.9,35945433.36,0,36075353.69,126791.43
2025,Revenue Dept,General,Tax System Management,Administration of State Taxes,81925809.32,0,81925809.32,0,82005060.77,79251.45
2025,Revenue Dept,General,Tax System Management,"Appeals, Legal and Tax Res",9780840.05,0,9780840.05,0,9780840.05,0
2025,Revenue Dept,General,Tax System Management,Operations Support,37924960.03,23379.6,37901580.43,0,38336805.77,411845.74
2025,Revenue Dept,General,Tax System Management,Payment and Return Process,43737523.39,195080.79,43542442.6,0,43737523.39,0
2025,Revenue Dept,Health Care Access,Tax System Management,Administration of State Taxes,1735524.96,1565.39,1733959.57,0,1735524.96,0
2025,Revenue Dept,Highway Users Tax Distribution,Tax System Management,Administration of State Taxes,2155899.98,362.69,2155537.29,0,2155899.98,0
2025,Revenue Dept,Other Misc Special Revenue,Tax System Management,Administration of State Taxes,0,0,0,0,0,0
2025,Revenue Dept,Payroll Clearing,-,-,0,0,0,0,0,0
2025,Revenue Dept,Restrict Misc Special Revenue,Debt Collection Management,Debt Collection,680823.43,0,680823.43,0,680823.43,0
2025,Revenue Dept,Restrict Misc Special Revenue,Tax System Management,Administration of State Taxes,11880485.59,10229.95,11753333.45,116922.19,11763563.4,0
2025,Revenue Dept,Restrict Misc Special Revenue,Tax System Management,Operations Support,897088.51,0,5792.61,891295.9,5792.61,0
2025,Revenue Intergovt Payments,Environmental,Other Taxes and Refunds,Other Taxes and Refunds,0,0,0,0,0,0
2025,Revenue Intergovt Payments,Federal,Covid Aid,Covid Aid Grants,0,0,0,0,0,0
2025,Revenue Intergovt Payments,General,Credits,Ag Homestead MV Credit,29785902.97,0,29785902.97,0,29785902.97,0
2025,Revenue Intergovt Payments,General,Credits,Agricultural Preservation Credit,0,0,0,0,0,0
2025,Revenue Intergovt Payments,General,Credits,Border City Disparity Red Cred,9975116.45,0,9975116.45,0,9975116.45,0
2025,Revenue Intergovt Payments,General,Credits,Prior Year Credit Adjustments,41757.44,0,41757.44,0,41757.44,0
2025,Revenue Intergovt Payments,General,Credits,Suppl Taconite Hmstd Credit,5488450,0,5488450,0,5488450,0
2025,Revenue Intergovt Payments,General,Local Aids,Aquatic Invas Species Prev Aid,10000000,0,10000000,0,10000000,0
2025,Revenue Intergovt Payments,General,Local Aids,Casino Aid to Counties,1220678,0,1220678,0,1220678,0
2025,Revenue Intergovt Payments,General,Local Aids,County Program Aid,344153892,0,344153892,0,344153892,0
2025,Revenue Intergovt Payments,General,Local Aids,Disparity Reduction Aid,9566804,0,9566804,0,9566804,0
2025,Revenue Intergovt Payments,General,Local Aids,Electric Gen Transition Aid,1728003,0,1728003,0,1728003,0
2025,Revenue Intergovt Payments,General,Local Aids,Emergency Ambulance Serv Aid,23940000,0,23940000,0,23940000,0
2025,Revenue Intergovt Payments,General,Local Aids,Indian Out Of Home Place Aid,5000000,0,5000000,0,5000000,0
2025,Revenue Intergovt Payments,General,Local Aids,Local Govt Aid (City Aid),704672650.98,0,704672650.98,0,704672650.98,0
2025,Revenue Intergovt Payments,General,Local Aids,Local Homeless Prevention Aid,19655879.49,0,19655879.49,0,19655879.49,0
2025,Revenue Intergovt Payments,General,Local Aids,Pymt in Lieu of Taxes (PILT),48174490.33,0,48174490.33,0,48174490.33,0
2025,Revenue Intergovt Payments,General,Local Aids,Riparian Protection Aid,7255722,0,7255722,0,7255722,0
2025,Revenue Intergovt Payments,General,Local Aids,Soil And Water Cons Dist Aid,15000000,0,15000000,0,15000000,0
2025,Revenue Intergovt Payments,General,Local Aids,State Taconite Aid,3711091,0,3711091,0,3711091,0
2025,Revenue Intergovt Payments,General,Local Aids,Statewide Local Housing Aid,20250000,0,20250000,0,20250000,0
2025,Revenue Intergovt Payments,General,Local Aids,Township Aid,9291340,0,9291340,0,9291340,0
2025,Revenue Intergovt Payments,General,Local Aids,Tribal Nation Aid,35000000,0,35000000,0,35000000,0
2025,Revenue Intergovt Payments,General,Other Local Govt Payments,Border City Reimbursement,118564.59,0,118564.59,0,118564.59,0
2025,Revenue Intergovt Payments,General,Other Local Govt Payments,Disaster Credits,118090.93,0,118090.93,0,118090.93,0
2025,Revenue Intergovt Payments,General,Other Local Govt Payments,Mahnomen Property Tax Reimb,1360000,0,1360000,0,1360000,0
2025,Revenue Intergovt Payments,General,Other Local Govt Payments,Minneapolis Debt Service Aid,0,0,0,0,0,0
2025,Revenue Intergovt Payments,General,Other Local Govt Payments,Miscellaneous Payments,105973.5,0,105973.5,0,105973.5,0
2025,Revenue Intergovt Payments,General,Other Local Govt Payments,Perf Measurement Reimbursement,525969,0,525969,0,525969,0
2025,Revenue Intergovt Payments,General,Other Local Govt Payments,Senior Property Tax Deferral Reimb,2308800.69,0,2308800.69,0,2308800.69,0
2025,Revenue Intergovt Payments,General,Other Local Govt Payments,Taconite Aid Reimbursement,561050,0,561050,0,561050,0
2025,Revenue Intergovt Payments,General,Other Taxes and Refunds,Electric-Asst Bicycle Rebates,1774390.58,0,1774390.58,0,1774390.58,0
2025,Revenue Intergovt Payments,General,Other Taxes and Refunds,Political Contrib Refund,4264337.38,0,4264337.38,0,4264412.38,75
2025,Revenue Intergovt Payments,General,Other Taxes and Refunds,Tax Refund Interest,25501665.19,0,25501665.19,0,25553872.25,52207.06
2025,Revenue Intergovt Payments,General,Pension-Related Aids,Amortization Aids,4822564.1,0,4822564.1,0,4822564.1,0
2025,Revenue Intergovt Payments,General,Pension-Related Aids,Fire Insurance Surcharge Aid,7841921.45,0,7841921.45,0,7841921.45,0
2025,Revenue Intergovt Payments,General,Pension-Related Aids,Fire State Aid,48190668.73,0,48190668.73,0,48190668.73,0
2025,Revenue Intergovt Payments,General,Pension-Related Aids,Firefighter Supp Benefits Reim,678484.45,0,678484.45,0,678484.45,0
2025,Revenue Intergovt Payments,General,Pension-Related Aids,Police State Aid,107613836.02,0,107613836.02,0,107613836.02,0
2025,Revenue Intergovt Payments,General,Pension-Related Aids,Police/Fire Retire Supp State,14498517.16,0,14498517.16,0,14498517.16,0
2025,Revenue Intergovt Payments,General,Refunds,Homestead Credit Refund,780366318.47,0,780366318.47,0,780387363.07,21044.6
2025,Revenue Intergovt Payments,General,Refunds,Renters Property Tax Refund,280013035.76,0,280013035.76,0,280031211.77,18176.01
2025,Revenue Intergovt Payments,General,Refunds,Special Property Tax Refund,14399413.15,0,14399413.15,0,14399502.15,89
2025,Revenue Intergovt Payments,General,Refunds,Sustain Forest Incentive Pymt,15411611.39,0,15411611.39,0,15411611.39,0
2025,Revenue Intergovt Payments,Health Care Access,Other Taxes and Refunds,Tax Refund Interest,542184.64,0,542184.64,0,542184.64,0
2025,Revenue Intergovt Payments,Highway Users Tax Distribution,Other Taxes and Refunds,Other Taxes and Refunds,0,0,0,0,0,0
2025,Revenue Intergovt Payments,Highway Users Tax Distribution,Other Taxes and Refunds,Tax Refund Interest,208927.65,0,208927.65,0,208927.65,0
2025,Revenue Intergovt Payments,Housing Assistance,Local Aids,Local Affordable Housing Aid,48314420.43,0,48314420.43,0,48314420.43,0
2025,Revenue Intergovt Payments,Miscellaneous Agency,Other Taxes and Refunds,Other Taxes and Refunds,0,0,0,0,0,0
2025,Revenue Intergovt Payments,Other Misc Special Revenue,Local Aids,Small Cities Assistance,13814300,0,13814300,0,13814300,0
2025,Revenue Intergovt Payments,Remediation Fund,Other Taxes and Refunds,Other Taxes and Refunds,0,0,0,0,0,0
2025,Revenue Intergovt Payments,Restrict Misc Special Revenue,Credits,Agricultural Preservation Credit,555565.02,0,295490.04,260074.98,295490.04,0
2025,Revenue Intergovt Payments,Restrict Misc Special Revenue,Local Aids,Local Cannabis Aid,183909.3,0,183909.3,0,183909.3,0
2025,Revenue Intergovt Payments,Restrict Misc Special Revenue,Local Sales Tax,Local Sales Tax,0,0,0,0,0,0
2025,Revenue Intergovt Payments,Restrict Misc Special Revenue,Other Taxes and Refunds,Other Taxes and Refunds,46343943.97,0,44932192.14,1411751.83,44934834.95,2642.81
2025,Revenue Intergovt Payments,State Airports,Other Taxes and Refunds,Other Taxes and Refunds,0,0,0,0,0,0
2025,Revenue Intergovt Payments,Taxes Clearing Agency,Local Sales Tax,Local Sales Tax,54356.87,0,0,54356.87,0,0
2025,Science Museum,Environment & Natural Resource,Science Museum Of Minn,Science Museum Of Minn,1418264.08,0,1418264.08,0,1418264.08,0
2025,Science Museum,General,Science Museum Of Minn,Science Museum Of Minn,1510000,0,1510000,0,1510000,0
2025,Secretary of State,Family and Medical Benefit Ins,Secretary Of State,Secretary Of State,0,0,0,0,0,0
2025,Secretary of State,General,Secretary Of State,Secretary Of State,10810963.04,6118,10804845.04,0,10819308.73,8345.69
2025,Secretary of State,Gift,Secretary Of State,Secretary Of State,399189.67,0,399189.67,0,399189.67,0
2025,Secretary of State,Other Misc Special Revenue,Secretary Of State,Secretary Of State,4500632.34,0,4152912.78,347719.56,4152912.78,0
2025,Secretary of State,Payroll Clearing,-,-,0,0,0,0,0,0
2025,Secretary of State,Restrict Misc Special Revenue,Secretary Of State,Secretary Of State,8759085.34,0,8718546.96,40538.38,8718546.96,0
2025,Senate,General,Senate,Senate,44506895.66,0,44506895.66,0,44510666.27,3770.61
2025,Senate,Miscellaneous Agency,Senate,Senate,0,0,0,0,0,0
2025,Senate,Other Misc Special Revenue,Senate,Senate,0,0,0,0,0,0
2025,Senate,Payroll Clearing,-,-,0,0,0,0,0,0
2025,Sentencing Guidelines Comm,General,Mn Sentencing Guideline Com,Mn Sentencing Guideline Com,1526670.72,307721.95,1218948.77,0,1529085.75,2415.03
2025,Sentencing Guidelines Comm,Payroll Clearing,-,-,0,0,0,0,0,0
2025,Social Work Board,Health Related Boards,Social Work Board Of,Social Work Board Of,1808420.94,16958.96,1791461.98,0,1856752.49,48331.55
2025,Social Work Board,Payroll Clearing,-,-,0,0,0,0,0,0
2025,Social Work Board,Restrict Misc Special Revenue,Social Work Board Of,Social Work Board Of,58764,0,58764,0,62000,3236
2025,State Auditor,General,State Auditor,Audit Practice,8480581.29,1764.3,8478816.99,0,8480581.29,0
2025,State Auditor,General,State Auditor,Constitutional Office,800270.18,0,800270.18,0,800270.18,0
2025,State Auditor,General,State Auditor,Government Information,1159976.53,0,1159976.53,0,1159976.53,0
2025,State Auditor,General,State Auditor,Legal/Special Investigations,668164.26,0,668164.26,0,668164.26,0
2025,State Auditor,General,State Auditor,Operations Management,747001.71,588.1,746413.61,0,747063.71,62
2025,State Auditor,General,State Auditor,Pension,695124.68,0,695124.68,0,695124.68,0
2025,State Auditor,Payroll Clearing,-,-,0,0,0,0,0,0
2025,State Auditor,Restrict Misc Special Revenue,State Auditor,Audit Practice,48412.48,0,40879.02,7533.46,40879.02,0
2025,State Auditor,Restrict Misc Special Revenue,State Auditor,Government Information,0,0,0,0,0,0
2025,State Auditor,Restrict Misc Special Revenue,State Auditor,Tax Increment Financing,981825.32,0,981825.32,0,981825.32,0
2025,State Board of Civil Legal Aid,Payroll Clearing,-,-,0,0,0,0,0,0
2025,State Competency Attainment Bd,General,State Competency Attainment Bd,State Competency Attainment Bd,4332467.16,16240.09,4316227.07,0,4332522.63,55.47
2025,State Competency Attainment Bd,Payroll Clearing,-,-,0,0,0,0,0,0
2025,Supreme Court,Family and Medical Benefit Ins,Supreme Court Operations,State Court Administration,0,0,0,0,0,0
2025,Supreme Court,Federal,Supreme Court Operations,State Court Administration,9320120.8,1549.28,6939792.04,2378779.48,6943987.96,2646.64
2025,Supreme Court,Federal,Supreme Court Operations,Supreme Court Operations,153166.69,0,153166.69,0,153166.69,0
2025,Supreme Court,General,Civil Legal Services,Legal Services,33660011,0,33660011,0,33660011,0
2025,Supreme Court,General,Supreme Court Operations,Law Library Operations,2502211.39,496,2501715.39,0,2502786.43,575.04
2025,Supreme Court,General,Supreme Court Operations,State Court Administration,43078879.37,108483,42970396.37,0,43159559.95,80680.58
2025,Supreme Court,General,Supreme Court Operations,Supreme Court Operations,6955172,7438.29,6947733.71,0,6955408.5,236.5
2025,Supreme Court,Gift,Supreme Court Operations,Supreme Court Operations,19170.83,0,0,19170.83,0,0
2025,Supreme Court,Other Misc Special Revenue,Supreme Court Operations,State Court Administration,938.88,0,938.88,0,938.88,0
2025,Supreme Court,Payroll Clearing,-,-,0,0,0,0,0,0
2025,Supreme Court,Restrict Misc Special Revenue,Civil Legal Services,Legal Services,1329607.04,0,1329607.04,0,1342621.59,13014.55
2025,Supreme Court,Restrict Misc Special Revenue,Lawyers Board,Cle Board,848022.25,0,840572.33,7449.92,840572.33,0
2025,Supreme Court,Restrict Misc Special Revenue,Lawyers Board,Client Security Board,194554.8,0,194554.8,0,194554.8,0
2025,Supreme Court,Restrict Misc Special Revenue,Lawyers Board,Law Examiners Board,2127059.55,0,2127059.55,0,2129389.1,2329.55
2025,Supreme Court,Restrict Misc Special Revenue,Lawyers Board,Lawyer Assistance,625000,0,625000,0,625000,0
2025,Supreme Court,Restrict Misc Special Revenue,Lawyers Board,Legal Cerification Board,32583.48,0,32583.48,0,32583.48,0
2025,Supreme Court,Restrict Misc Special Revenue,Lawyers Board,Professional Responsibility Bd,4531019.29,0,4531019.29,0,4531069.29,50
2025,Supreme Court,Restrict Misc Special Revenue,Supreme Court Operations,Law Library Operations,278921.1,0,271792.69,7128.41,271792.69,0
2025,Supreme Court,Restrict Misc Special Revenue,Supreme Court Operations,State Court Administration,125217.94,5406,114596.8,5215.14,120002.8,0
2025,Supreme Court,Restrict Misc Special Revenue,Supreme Court Operations,Supreme Court Operations,2964061.62,0,2061884.72,902176.9,2087356.74,25472.02
2025,Tax Court,General,Tax Court,Tax Court,1832209.32,13183.86,1819025.46,0,2016162.26,183952.94
2025,Tax Court,Payroll Clearing,-,-,0,0,0,0,0,0
2025,Teachers Retirement Assoc,Payroll Clearing,-,-,0,0,0,0,0,0
2025,Teachers Retirement Assoc,Teachers Retirement,Teachers Retirement Assoc,Teachers Retire Asn,2087490275.45,81322.87,2087408952.58,0,2087672582.18,182306.73
2025,Transportation Dept,911 Emergency,State Roads,Statewide Radio Communications,10403535.01,96017.28,10307517.73,0,10403535.01,0
2025,Transportation Dept,Air Transportation Revolving,Multimodal Systems,Aeronautics,925903.66,625,925278.66,0,925903.66,0
2025,Transportation Dept,Building Construction-Bonded,Local Roads,County State Aid Roads,0,0,0,0,0,0
2025,Transportation Dept,Building Construction-Bonded,Multimodal Systems,Freight,2000000,0,0,2000000,1000000,1000000
2025,Transportation Dept,County State Aid Highway,Local Roads,County State Aid Roads,860365768.62,200539.25,860165229.37,0,860432321.34,66552.72
2025,Transportation Dept,Environment & Natural Resource,State Roads,Operations And Maintenance,59892.67,0,59892.67,0,59892.67,0
2025,Transportation Dept,Federal,Agency Management,Agency Services - Transportation,60000000,0,137801.15,59862198.85,2495836.25,2358035.1
2025,Transportation Dept,Federal,Local Roads,County State Aid Roads,404743639.46,167970.22,292866197.35,111709471.89,293109914.12,75746.55
2025,Transportation Dept,Federal,Local Roads,Municipal State Aid Roads,1400000,0,268141.84,1131858.16,268141.84,0
2025,Transportation Dept,Federal,Multimodal Systems,Aeronautics,564802917.59,0,126736080,438066837.59,134029864,7293784
2025,Transportation Dept,Federal,Multimodal Systems,Freight,11603921.35,0,9009273.91,2594647.44,9323868.89,314594.98
2025,Transportation Dept,Federal,Multimodal Systems,Passenger Rail,1498000,140468.05,167893.77,1189638.18,359121.47,50759.65
2025,Transportation Dept,Federal,Multimodal Systems,Transit,90085042.26,7881757.42,33506161.83,48697123.01,50771695.03,9383775.78
2025,Transportation Dept,Federal,State Roads,Operations And Maintenance,778393.86,0,778393.86,0,778393.86,0
2025,Transportation Dept,Federal,State Roads,Program Planning & Delivery,117950489.59,2684955.27,59897642.52,55367891.8,65268331.61,2685733.82
2025,Transportation Dept,Federal,State Roads,State Road Construction,0,0,0,0,0,0
2025,Transportation Dept,General,Agency Management,Agency Services - Transportation,47979572.94,25652406.46,22327166.48,0,47979572.94,0
2025,Transportation Dept,General,Agency Management,Building Services,55000,0,55000,0,55000,0
2025,Transportation Dept,General,Local Roads,County State Aid Roads,0,0,0,0,0,0
2025,Transportation Dept,General,Local Roads,Municipal State Aid Roads,29077018.85,3427156.36,25397512.71,252349.78,28967066.16,142397.09
2025,Transportation Dept,General,Multimodal Systems,Aeronautics,11215140.8,7037402.86,4177737.94,0,11215140.8,0
2025,Transportation Dept,General,Multimodal Systems,Freight,3965200.67,85695.73,3879504.94,0,3965200.67,0
2025,Transportation Dept,General,Multimodal Systems,Passenger Rail,3573600.61,337190.32,3236410.29,0,3573600.61,0
