Budget Period,Agency,Fund,Program,Activity,Available Amount,Obligated Amount,Spend Amount,Remaining Amount,Budget Amount,Budget Remaining Amount
2021,Optometry Board,Payroll Clearing,-,-,0,0,0,0,0,0
2021,Optometry Board,Restrict Misc Special Revenue,Optometry Board Of,Optometry Board Of,1700,0,1700,0,1700,0
2021,Peace Officer Board (POST),General,Peace Officers Standards & Training,Peace Officers Standards & Training,11090890.19,0,11090890.19,0,11239794.7,148904.51
2021,Peace Officer Board (POST),Payroll Clearing,-,-,0,0,0,0,0,0
2021,Perpich Ctr For Arts Education,Federal,Arts Education,Perpich Arts High School,35092.84,0,35092.84,0,35092.84,0
2021,Perpich Ctr For Arts Education,General,Arts Education,Agency Operation,3270868.1,0,3270868.1,0,3276412.12,5544.02
2021,Perpich Ctr For Arts Education,General,Arts Education,Crosswinds Arts and Science School,0,0,0,0,0,0
2021,Perpich Ctr For Arts Education,General,Arts Education,Perpich Arts High School,3528436.24,0,3528436.24,0,3528834.16,397.92
2021,Perpich Ctr For Arts Education,General,Arts Education,Prof Development & Resource,977873.23,0,977873.23,0,978015.55,142.32
2021,Perpich Ctr For Arts Education,Gift,Arts Education,Agency Operation,5734.36,0,2.49,5731.87,2.49,0
2021,Perpich Ctr For Arts Education,Payroll Clearing,-,-,0,0,0,0,0,0
2021,Perpich Ctr For Arts Education,Restrict Misc Special Revenue,Arts Education,Agency Operation,20185.82,0,7185.47,13000.35,7185.47,0
2021,Perpich Ctr For Arts Education,Restrict Misc Special Revenue,Arts Education,Perpich Arts High School,59435.75,0,28625.95,30809.8,28625.95,0
2021,Perpich Ctr For Arts Education,Restrict Misc Special Revenue,Arts Education,Prof Development & Resource,3659.09,0,3.25,3655.84,3.25,0
2021,Pharmacy Board,Federal,Pharmacy Board Of,Pharmacy Board Of,541800,0,456800,85000,456800,0
2021,Pharmacy Board,General,Pharmacy Board Of,Pharmacy Board Of,202000,0,202000,0,202000,0
2021,Pharmacy Board,Health Care Access,Pharmacy Board Of,Pharmacy Board Of,0,0,0,0,0,0
2021,Pharmacy Board,Health Related Boards,Pharmacy Board Of,Pharmacy Board Of,3997416.67,0,3997416.67,0,4193818.47,196401.8
2021,Pharmacy Board,Opiate Epidemic Response,Pharmacy Board Of,Pharmacy Board Of,85709.94,0,85709.94,0,87517.97,1808.03
2021,Pharmacy Board,Other Misc Special Revenue,Pharmacy Board Of,Pharmacy Board Of,468000,0,413667.93,54332.07,416685.6,3017.67
2021,Pharmacy Board,Payroll Clearing,-,-,0,0,0,0,0,0
2021,Pharmacy Board,Restrict Misc Special Revenue,Pharmacy Board Of,Pharmacy Board Of,107652.22,0,105805.51,1846.71,105805.51,0
2021,Physical Therapy Board,Health Related Boards,Physical Therapy Bd,Physical Therapy Bd,587770.69,0,587770.69,0,599741.7,11971.01
2021,Physical Therapy Board,Payroll Clearing,-,-,0,0,0,0,0,0
2021,Physical Therapy Board,Restrict Misc Special Revenue,Physical Therapy Bd,Physical Therapy Bd,20363.25,0,19177,1186.25,19200,23
2021,Podiatric Medicine Board,Health Related Boards,Podiatry Board Of,Podiatry Board Of,124553.36,0,124553.36,0,128799.93,4246.57
2021,Podiatric Medicine Board,Payroll Clearing,-,-,0,0,0,0,0,0
2021,Podiatric Medicine Board,Restrict Misc Special Revenue,Podiatry Board Of,Podiatry Board Of,1269,0,1148.75,120.25,1376,227.25
2021,Pollution Control Agency,Clean Water Fund,Env Analysis Outcomes,Env Analysis Outcomes,7442215.38,0,7442215.38,0,7442215.38,0
2021,Pollution Control Agency,Clean Water Fund,Municipal,Municipal,5581547.24,115977.01,5465570.23,0,5581547.24,0
2021,Pollution Control Agency,Clean Water Fund,Operations,Operations,46827.5,0,46827.5,0,46827.5,0
2021,Pollution Control Agency,Clean Water Fund,Remediation,Remediation,463692.76,0,463692.76,0,463692.76,0
2021,Pollution Control Agency,Clean Water Fund,Resource Mgmt Assistance,Resource Mgmt Assistance,203950.98,0,203950.98,0,203950.98,0
2021,Pollution Control Agency,Clean Water Fund,Watershed,Watershed,6067143.86,0,6067143.86,0,6067143.86,0
2021,Pollution Control Agency,Clean Water Revolving Fund,Municipal,Municipal,1862507,0,1862507,0,1862507,0
2021,Pollution Control Agency,Clean Water Revolving Fund,Watershed,Watershed,26915567.68,0,6672745.84,20242821.84,6672745.84,0
2021,Pollution Control Agency,Closed Landfill Investment,Remediation,Remediation,397989.04,0,397989.04,0,413584.91,15595.87
2021,Pollution Control Agency,Environment & Natural Resource,Env Analysis Outcomes,Env Analysis Outcomes,0,0,0,0,0,0
2021,Pollution Control Agency,Environment & Natural Resource,Municipal,Municipal,0,0,0,0,0,0
2021,Pollution Control Agency,Environment & Natural Resource,Resource Mgmt Assistance,Resource Mgmt Assistance,0,0,0,0,0,0
2021,Pollution Control Agency,Environmental,Env Analysis Outcomes,Env Analysis Outcomes,12256604.6,0,12256604.6,0,12269338.66,12734.06
2021,Pollution Control Agency,Environmental,Environmental Quality Board,Environmental Quality Board,79248.83,0,79248.83,0,79248.83,0
2021,Pollution Control Agency,Environmental,Industrial,Industrial,14332852.14,0,14332852.14,0,14332852.14,0
2021,Pollution Control Agency,Environmental,Municipal,Municipal,7727233.04,0,7727233.04,0,7727233.04,0
2021,Pollution Control Agency,Environmental,Operations,Operations,5298275.8,0,5298275.8,0,5298275.8,0
2021,Pollution Control Agency,Environmental,Remediation,Remediation,1100469.28,0,1100469.28,0,1100469.28,0
2021,Pollution Control Agency,Environmental,Resource Mgmt Assistance,Resource Mgmt Assistance,38799166.09,0,38799166.09,0,39500983.08,701816.99
2021,Pollution Control Agency,Environmental,Watershed,Watershed,6527951.04,0,6527951.04,0,6527951.04,0
2021,Pollution Control Agency,Federal,Env Analysis Outcomes,Env Analysis Outcomes,5337165.83,0,3741978.43,1595187.4,3892484.62,150506.19
2021,Pollution Control Agency,Federal,Industrial,Industrial,3611104,0,2933588.51,677515.49,2933588.51,0
2021,Pollution Control Agency,Federal,Municipal,Municipal,1180600,0,915500.3,265099.7,915500.3,0
2021,Pollution Control Agency,Federal,Operations,Operations,1564000,0,1143254.54,420745.46,1143309.54,55
2021,Pollution Control Agency,Federal,Remediation,Remediation,3421959.74,0,3282640.08,139319.66,3351245.31,68605.23
2021,Pollution Control Agency,Federal,Resource Mgmt Assistance,Resource Mgmt Assistance,3476378.79,0,2664254.4,812124.39,2684138.59,19884.19
2021,Pollution Control Agency,Federal,Watershed,Watershed,12727363.52,0,5835224.21,6892139.31,9134918.72,3299694.51
2021,Pollution Control Agency,General,Env Analysis Outcomes,Env Analysis Outcomes,181750.3,0,181750.3,0,181750.3,0
2021,Pollution Control Agency,General,Environmental Quality Board,Environmental Quality Board,1149069.23,0,1149069.23,0,1149069.23,0
2021,Pollution Control Agency,General,Industrial,Industrial,8568.57,0,8568.57,0,8568.57,0
2021,Pollution Control Agency,General,Municipal,Municipal,147276.72,0,147276.72,0,147276.72,0
2021,Pollution Control Agency,General,Operations,Operations,2490000,0,2490000,0,2490000,0
2021,Pollution Control Agency,General,Remediation,Remediation,0,0,0,0,0,0
2021,Pollution Control Agency,General,Resource Mgmt Assistance,Resource Mgmt Assistance,1250994.08,0,1250994.08,0,1288000.25,37006.17
2021,Pollution Control Agency,General,Watershed,Watershed,1861724.72,0,1861724.72,0,1861724.72,0
2021,Pollution Control Agency,Gift,Resource Mgmt Assistance,Resource Mgmt Assistance,6766680.4,0,5276773.59,1489906.81,5276773.59,0
2021,Pollution Control Agency,Other Misc Special Revenue,Env Analysis Outcomes,Env Analysis Outcomes,19500,0,19500,0,19500,0
2021,Pollution Control Agency,Other Misc Special Revenue,Industrial,Industrial,330087.56,0,330087.56,0,330087.56,0
2021,Pollution Control Agency,Other Misc Special Revenue,Municipal,Municipal,0,0,0,0,0,0
2021,Pollution Control Agency,Other Misc Special Revenue,Operations,Operations,28484595.09,0,28465706.83,18888.26,28520284.97,54578.14
2021,Pollution Control Agency,Other Misc Special Revenue,Remediation,Remediation,52955.43,0,52955.43,0,75610.46,22655.03
2021,Pollution Control Agency,Other Misc Special Revenue,Resource Mgmt Assistance,Resource Mgmt Assistance,81340,0,52266,29074,52266,0
2021,Pollution Control Agency,Payroll Clearing,-,-,0,0,0,0,0,0
2021,Pollution Control Agency,Remediation Fund,Env Analysis Outcomes,Env Analysis Outcomes,139708.24,0,139708.24,0,139708.24,0
2021,Pollution Control Agency,Remediation Fund,Environmental Quality Board,Environmental Quality Board,129481.25,0,129481.25,0,129481.25,0
2021,Pollution Control Agency,Remediation Fund,Industrial,Industrial,995841.97,0,995841.97,0,995841.97,0
2021,Pollution Control Agency,Remediation Fund,Operations,Operations,907794.12,0,907794.12,0,907794.12,0
2021,Pollution Control Agency,Remediation Fund,Remediation,Remediation,72897458.08,0,54794668.59,18102789.49,55789018.04,994349.45
2021,Pollution Control Agency,Remediation Fund,Resource Mgmt Assistance,Resource Mgmt Assistance,0,0,0,0,0,0
2021,Pollution Control Agency,Remediation Fund,Watershed,Watershed,208501.31,0,208501.31,0,208501.31,0
2021,Pollution Control Agency,Restrict Misc Special Revenue,Env Analysis Outcomes,Env Analysis Outcomes,217108.41,0,210614.41,6494,212963.71,2349.3
2021,Pollution Control Agency,Restrict Misc Special Revenue,Industrial,Industrial,180557.16,0,139552.48,41004.68,139552.48,0
2021,Pollution Control Agency,Restrict Misc Special Revenue,Municipal,Municipal,630923.15,0,352540.3,278382.85,353073.86,533.56
2021,Pollution Control Agency,Restrict Misc Special Revenue,Remediation,Remediation,724893.08,0,724893.08,0,724893.08,0
2021,Pollution Control Agency,Restrict Misc Special Revenue,Resource Mgmt Assistance,Resource Mgmt Assistance,4154503.25,0,3458701.46,695801.79,3458701.46,0
2021,Pollution Control Agency,State Government Special Rev,Operations,Operations,1865.67,0,1865.67,0,1865.67,0
2021,Pollution Control Agency,State Government Special Rev,Resource Mgmt Assistance,Resource Mgmt Assistance,75282.24,0,75282.24,0,75282.24,0
2021,Private Detective Board,General,Priv Detect/protect Agents Bd,Priv Detect/protect Agents Bd,245463.86,0,245463.86,0,246385.14,921.28
2021,Private Detective Board,Payroll Clearing,-,-,0,0,0,0,0,0
2021,Psychology Board,Health Related Boards,Psychology Board Of,Psychology Board Of,951395.67,0,951395.67,0,1018761.18,67365.51
2021,Psychology Board,Payroll Clearing,-,-,0,0,0,0,0,0
2021,Psychology Board,Restrict Misc Special Revenue,Psychology Board Of,Psychology Board Of,5924.25,0,5142,782.25,6000,858
2021,Public Employees Retire Assoc,Minneapolis Employee Ret Plan,Publc Employee Retirement Asn,Pera Merf,8878793.63,0,8878793.63,0,8878793.63,0
2021,Public Employees Retire Assoc,PERA Correctional Plan,Publc Employee Retirement Asn,Pera Correctional,22343249.5,0,22343249.5,0,22344359.46,1109.96
2021,Public Employees Retire Assoc,PERA Defined Contribution Plan,Publc Employee Retirement Asn,Pera Defined,7075509.47,0,7075509.47,0,7075568.36,58.89
2021,Public Employees Retire Assoc,Payroll Clearing,-,-,0,0,0,0,0,0
2021,Public Employees Retire Assoc,Police And Fire,Publc Employee Retirement Asn,Pera Police & Fire,597620715.92,0,597620715.92,0,597630671.84,9955.92
2021,Public Employees Retire Assoc,Public Employees Retirement,Publc Employee Retirement Asn,Pera Annuities & Ref,1737296752.37,0,1737296752.37,0,1737521214.24,224461.87
2021,Public Employees Retire Assoc,Volunteer Firefighter Ret Plan,Publc Employee Retirement Asn,Volunteer Fire Plan,5771833.63,0,5771833.63,0,5771833.63,0
2021,Public Facilities Authority,Clean Water Fund,Public Facilities Authority,Public Facilities Authority,10654568.11,0,10654568.11,0,10654568.11,0
2021,Public Facilities Authority,Clean Water Revolving Fund,Public Facilities Authority,Public Facilities Authority,208606001.74,0,208606001.74,0,208606001.74,0
2021,Public Facilities Authority,Drinking Water Revolving Fund,Public Facilities Authority,Public Facilities Authority,64021364.33,0,64021364.33,0,64021364.33,0
2021,Public Facilities Authority,Payroll Clearing,-,-,0,0,0,0,0,0
2021,Public Facilities Authority,Restrict Misc Special Revenue,Public Facilities Authority,Public Facilities Authority,98233.06,0,98233.06,0,98233.06,0
2021,Public Facilities Authority,Transportation Revolving Fund,Public Facilities Authority,Public Facilities Authority,1927093.35,0,1927093.35,0,1927093.35,0
2021,Public Safety Dept,911 Emergency,Emergency Comm Networks,911 Emergency Services,30589666.58,0,30589266.58,400,30605191.84,15925.26
2021,Public Safety Dept,911 Emergency,State Patrol,Patrolling Highways,1045137.19,0,1045137.19,0,1045137.19,0
2021,Public Safety Dept,COVID Minnesota,Driver & Vehicle Services,Driver Services,49389.97,0,49389.97,0,49389.97,0
2021,Public Safety Dept,Coronavirus Relief Fund,Gambling & Alcohol Enforcement,Alcohol Enforcement,19075.85,0,19075.85,0,19075.85,0
2021,Public Safety Dept,Coronavirus Relief Fund,Office Of Justice Programs,Law Enforcement & Comm. Grts.,7651753.83,0,7651753.83,0,7651753.83,0
2021,Public Safety Dept,Environmental,Homeland Security & Emerg Mgmt,Community Right To Know Act,7214.51,0,7214.51,0,7214.51,0
2021,Public Safety Dept,Federal,Admin & Related Services,Office Of Communications,220321.27,0,220314.51,6.76,220314.51,0
2021,Public Safety Dept,Federal,Admin & Related Services,Public Safety - Support,228724.18,0,228724.18,0,228724.18,0
2021,Public Safety Dept,Federal,Criminal Apprehension,Criminal Investigations,2229249.15,0,2229249.15,0,2229249.15,0
2021,Public Safety Dept,Federal,Criminal Apprehension,Forensic Science Service,1631452.32,0,1631392.08,60.24,1631392.08,0
2021,Public Safety Dept,Federal,Criminal Apprehension,Mn Justice Information Service,3735044.05,0,2586307.42,1148736.63,2586307.42,0
2021,Public Safety Dept,Federal,Driver & Vehicle Services,Driver Services,440050.38,0,440050.38,0,440050.38,0
2021,Public Safety Dept,Federal,Emergency Comm Networks,911 Emergency Services,1263289.35,0,1181674.04,81615.31,1181674.04,0
2021,Public Safety Dept,Federal,Fire Marshal,Fire Prevention & Inspection,145039.27,0,145039.27,0,145039.27,0
2021,Public Safety Dept,Federal,Gambling & Alcohol Enforcement,Alcohol Enforcement,100000,0,10951.19,89048.81,11033.89,82.7
2021,Public Safety Dept,Federal,Homeland Security & Emerg Mgmt,Emerg Mgmt Performance Grants,139158994.39,0,139158994.39,0,139158994.39,0
2021,Public Safety Dept,Federal,Mn Firefighters Trng. & Educ.,Mn Firefighters Trng. & Educ.,28508.9,0,28508.9,0,28508.9,0
2021,Public Safety Dept,Federal,Office Of Justice Programs,Crime Victims Assistance Grant,39284826.77,0,39284826.77,0,39284826.77,0
2021,Public Safety Dept,Federal,Office Of Justice Programs,Crime Victims Services,39664.74,0,39664.74,0,39664.74,0
2021,Public Safety Dept,Federal,Office Of Justice Programs,Law Enforcement & Comm. Grts.,4148652.94,0,4148652.94,0,4148652.94,0
2021,Public Safety Dept,Federal,Pipeline Safety,Pipeline Safety,1910446.82,0,1910446.82,0,1910488.26,41.44
2021,Public Safety Dept,Federal,State Patrol,Commercial Vehicle Enforcement,6033943.63,0,6007177.9,26765.73,6007177.9,0
2021,Public Safety Dept,Federal,State Patrol,Patrolling Highways,1545443.03,0,1532739.67,12703.36,1532865.69,126.02
2021,Public Safety Dept,Federal,Traffic Safety,Traffic Safety & Research,18162550.55,0,18162550.55,0,18162550.55,0
2021,Public Safety Dept,General,Admin & Related Services,Office Of Communications,128375.12,0,128375.12,0,128375.12,0
2021,Public Safety Dept,General,Admin & Related Services,Public Safety - Support,3770705.65,0,3770705.65,0,3770705.65,0
2021,Public Safety Dept,General,Admin & Related Services,Technology And Support Service,1547168.72,0,1547168.72,0,1547168.72,0
2021,Public Safety Dept,General,Criminal Apprehension,Criminal Investigations,4104906.57,0,4104906.57,0,4105245.99,339.42
2021,Public Safety Dept,General,Criminal Apprehension,Forensic Science Service,65289437.54,0,65289437.54,0,65348312.23,58874.69
2021,Public Safety Dept,General,Criminal Apprehension,Mn Justice Information Service,3271199.39,0,3271199.39,0,3274911.05,3711.66
2021,Public Safety Dept,General,Criminal Apprehension,Police Training & Development,8000,0,8000,0,8000,0
2021,Public Safety Dept,General,Driver & Vehicle Services,Driver Services,0,0,0,0,0,0
2021,Public Safety Dept,General,Driver & Vehicle Services,Vehicle Services,21268552.87,0,21268552.87,0,21268552.87,0
2021,Public Safety Dept,General,Emergency Comm Networks,911 Emergency Services,0,0,0,0,0,0
2021,Public Safety Dept,General,Fire Marshal,Fire Prevention & Inspection,0,0,0,0,0,0
2021,Public Safety Dept,General,Gambling & Alcohol Enforcement,Alcohol Enforcement,0,0,0,0,0,0
2021,Public Safety Dept,General,Gambling & Alcohol Enforcement,Gambling Enforcement,2058637.92,0,2058637.92,0,2061991.03,3353.11
2021,Public Safety Dept,General,Homeland Security & Emerg Mgmt,Emerg Mgmt Performance Grants,4112754.01,0,4112754.01,0,4114634.01,1880
2021,Public Safety Dept,General,Office Of Justice Programs,Crime Victims Services,258091.54,0,258091.54,0,258091.54,0
2021,Public Safety Dept,General,Office Of Justice Programs,Law Enforcement & Comm. Grts.,37936605.73,0,37936605.73,0,38116122.73,179517
2021,Public Safety Dept,General,State Patrol,Capitol Complex Security,15015495.61,0,15015495.61,0,15015495.61,0
2021,Public Safety Dept,General,State Patrol,Patrolling Highways,2823918.59,0,2823918.59,0,2823918.59,0
2021,Public Safety Dept,General,Traffic Safety,Traffic Safety & Research,302512.65,0,302512.65,0,302512.65,0
2021,Public Safety Dept,Gift,Admin & Related Services,Public Safety - Support,18.3,0,0,18.3,0,0
2021,Public Safety Dept,Gift,Criminal Apprehension,Criminal Investigations,0,0,0,0,0,0
2021,Public Safety Dept,Gift,Criminal Apprehension,Forensic Science Service,0,0,0,0,0,0
2021,Public Safety Dept,Gift,Criminal Apprehension,Police Training & Development,0,0,0,0,0,0
2021,Public Safety Dept,Gift,Driver & Vehicle Services,Dvs Support,149883.27,0,80361.61,69521.66,80361.61,0
2021,Public Safety Dept,Gift,Driver & Vehicle Services,Vehicle Services,16901.86,0,86.36,16815.5,86.36,0
2021,Public Safety Dept,Gift,Mn Firefighters Trng. & Educ.,Mn Firefighters Trng. & Educ.,243327.48,0,243327.48,0,243327.48,0
2021,Public Safety Dept,Gift,State Patrol,Patrolling Highways,2695.97,0,2695.97,0,2695.97,0
2021,Public Safety Dept,Gift,Traffic Safety,Traffic Safety & Research,335.09,0,0,335.09,0,0
2021,Public Safety Dept,Highway Users Tax Distribution,Admin & Related Services,Technology And Support Service,64429.43,0,64429.43,0,64715.43,286
2021,Public Safety Dept,Highway Users Tax Distribution,Driver & Vehicle Services,Vehicle Services,8235999.99,0,8235999.99,0,8235999.99,0
2021,Public Safety Dept,Highway Users Tax Distribution,State Patrol,Patrolling Highways,986277.42,0,986277.42,0,986277.42,0
2021,Public Safety Dept,Miscellaneous Agency,Driver & Vehicle Services,Dvs Support,60849441.3,0,60849441.3,0,60849441.3,0
2021,Public Safety Dept,Natural Resource Misc Statutry,Driver & Vehicle Services,Dvs Support,621254.16,0,9282.78,611971.38,9282.78,0
2021,Public Safety Dept,Opiate Epidemic Response,Criminal Apprehension,Criminal Investigations,271402.43,0,271402.43,0,271402.43,0
2021,Public Safety Dept,Opiate Epidemic Response,Criminal Apprehension,Forensic Science Service,382321.82,0,382321.82,0,382321.82,0
2021,Public Safety Dept,Other Misc Special Revenue,Admin & Related Services,Public Safety - Support,1669825.19,0,1488310.17,181515.02,1488441.34,131.17
2021,Public Safety Dept,Other Misc Special Revenue,Criminal Apprehension,Criminal Investigations,1052676.05,0,1052676.05,0,1052676.05,0
2021,Public Safety Dept,Other Misc Special Revenue,Fire Marshal,Fire Prevention & Inspection,386.68,0,386.68,0,386.68,0
2021,Public Safety Dept,Other Misc Special Revenue,Homeland Security & Emerg Mgmt,Emerg Mgmt Performance Grants,25689749.46,0,25689749.46,0,25689749.46,0
2021,Public Safety Dept,Other Misc Special Revenue,Office Of Justice Programs,Law Enforcement & Comm. Grts.,361364,0,361364,0,361364,0
2021,Public Safety Dept,Other Misc Special Revenue,State Patrol,Capitol Complex Security,229557.33,0,229557.33,0,229557.33,0
2021,Public Safety Dept,Other Misc Special Revenue,State Patrol,Patrolling Highways,992914.35,0,504625.35,488289,504625.35,0
2021,Public Safety Dept,Payroll Clearing,-,-,0,0,0,0,0,0
2021,Public Safety Dept,Reinvest In Minnesota-Gifts,Driver & Vehicle Services,Dvs Support,4537049.03,0,5091.8,4531957.23,5091.8,0
2021,Public Safety Dept,Restrict Misc Special Revenue,Admin & Related Services,Office Of Communications,0,0,0,0,0,0
2021,Public Safety Dept,Restrict Misc Special Revenue,Admin & Related Services,Public Safety - Support,1465435.57,0,1421600.81,43834.76,1421600.81,0
2021,Public Safety Dept,Restrict Misc Special Revenue,Criminal Apprehension,Criminal Apprehension Support,80220.1,0,80220.1,0,80220.1,0
2021,Public Safety Dept,Restrict Misc Special Revenue,Criminal Apprehension,Criminal Investigations,1303485.88,0,1256055.11,47430.77,1256055.11,0
2021,Public Safety Dept,Restrict Misc Special Revenue,Criminal Apprehension,Forensic Science Service,835705.67,0,765309.53,70396.14,765309.53,0
2021,Public Safety Dept,Restrict Misc Special Revenue,Criminal Apprehension,Mn Justice Information Service,2771122.83,0,2771293.58,-170.75,2771464.86,171.28
2021,Public Safety Dept,Restrict Misc Special Revenue,Criminal Apprehension,Police Training & Development,16489.82,0,16489.82,0,16489.82,0
2021,Public Safety Dept,Restrict Misc Special Revenue,Driver & Vehicle Services,Driver Services,39020983.03,0,38499354.89,521628.14,38499354.89,0
2021,Public Safety Dept,Restrict Misc Special Revenue,Driver & Vehicle Services,Dvs Support,11483019.91,0,11445502.95,37516.96,11445502.95,0
2021,Public Safety Dept,Restrict Misc Special Revenue,Driver & Vehicle Services,Vehicle Services,28069194.04,0,28069194.04,0,28069194.04,0
2021,Public Safety Dept,Restrict Misc Special Revenue,Emergency Comm Networks,911 Emergency Services,0,0,0,0,0,0
2021,Public Safety Dept,Restrict Misc Special Revenue,Fire Marshal,Fire Prevention & Inspection,8845096.97,0,8602013.23,243083.74,8768022.77,166009.54
2021,Public Safety Dept,Restrict Misc Special Revenue,Gambling & Alcohol Enforcement,Alcohol Enforcement,475609.17,0,158609.17,317000,158609.17,0
2021,Public Safety Dept,Restrict Misc Special Revenue,Gambling & Alcohol Enforcement,Gambling Enforcement,264699.85,0,244598.51,20101.34,244598.51,0
2021,Public Safety Dept,Restrict Misc Special Revenue,Homeland Security & Emerg Mgmt,Emerg Mgmt Performance Grants,2578953.38,0,2426491.38,152462,2426497.74,6.36
2021,Public Safety Dept,Restrict Misc Special Revenue,Homeland Security & Emerg Mgmt,Nuclear Plant Preparedness,4030291.42,0,4030291.42,0,4030291.42,0
2021,Public Safety Dept,Restrict Misc Special Revenue,Mn Firefighters Trng. & Educ.,Mn Firefighters Trng. & Educ.,10459134.64,0,10453734.64,5400,10453734.64,0
2021,Public Safety Dept,Restrict Misc Special Revenue,Office Of Justice Programs,Crime Victims Assistance Grant,21049.5,0,20049.5,1000,20049.5,0
2021,Public Safety Dept,Restrict Misc Special Revenue,Office Of Justice Programs,Crime Victims Services,2452545.45,0,2452545.45,0,2452564.85,19.4
2021,Public Safety Dept,Restrict Misc Special Revenue,Pipeline Safety,Pipeline Safety,1671515.79,0,924116.09,747399.7,949116.09,25000
2021,Public Safety Dept,Restrict Misc Special Revenue,State Patrol,Capitol Complex Security,930.54,0,930.54,0,930.54,0
2021,Public Safety Dept,Restrict Misc Special Revenue,State Patrol,Patrolling Highways,4260971.55,0,4260885.25,86.3,4260885.25,0
2021,Public Safety Dept,Restrict Misc Special Revenue,Traffic Safety,Traffic Safety & Research,831592.09,0,831592.09,0,831592.09,0
2021,Public Safety Dept,State Government Special Rev,Criminal Apprehension,Police Training & Development,12.4,0,12.4,0,12.4,0
2021,Public Safety Dept,State Government Special Rev,Office Of Justice Programs,Crime Victims Assistance Grant,96000,0,96000,0,96000,0
2021,Public Safety Dept,Trunk Highway,Admin & Related Services,Office Of Communications,447878.67,0,447878.67,0,447878.67,0
2021,Public Safety Dept,Trunk Highway,Admin & Related Services,Public Safety - Support,4395942.22,0,4395942.22,0,4396073.37,131.15
2021,Public Safety Dept,Trunk Highway,Admin & Related Services,Technology And Support Service,6269159.12,0,6269159.12,0,6443877.13,174718.01
2021,Public Safety Dept,Trunk Highway,Criminal Apprehension,Forensic Science Service,2669658.75,0,2669658.75,0,2696743.44,27084.69
2021,Public Safety Dept,Trunk Highway,State Patrol,Commercial Vehicle Enforcement,10091028.52,0,10091028.52,0,10091028.52,0
2021,Public Safety Dept,Trunk Highway,State Patrol,Patrolling Highways,106610736.77,0,106610736.77,0,106610736.78,0.01
2021,Public Safety Dept,Trunk Highway,Traffic Safety,Traffic Safety & Research,444804.98,0,444804.98,0,444804.98,0
2021,Public Utilities Comm,General,Public Utilities Comm,Public Utilities Comm,7779968.53,0,7779968.53,0,7810281.53,30313
2021,Public Utilities Comm,Payroll Clearing,-,-,0,0,0,0,0,0
2021,Public Utilities Comm,Restrict Misc Special Revenue,Public Utilities Comm,Public Utilities Comm,994624.9,0,994624.9,0,1000503.44,5878.54
2021,Racing Commission,Payroll Clearing,-,-,0,0,0,0,0,0
2021,Racing Commission,Restrict Misc Special Revenue,Racing Commission,Racing Commission,5154157.46,0,4392050.05,762107.41,4682023.3,289973.25
2021,Revenue Dept,Environmental,Tax System Management,Administration of State Taxes,259056.84,0,259056.84,0,259056.84,0
2021,Revenue Dept,Environmental,Tax System Management,Payment and Return Process,46000,0,46000,0,46000,0
2021,Revenue Dept,General,Debt Collection Management,Debt Collection,28628379.1,0,28628379.1,0,28740729.14,112350.04
2021,Revenue Dept,General,Tax System Management,Administration of State Taxes,61512584.88,0,61512584.88,0,61560696.76,48111.88
2021,Revenue Dept,General,Tax System Management,"Appeals, Legal and Tax Res",10267186.67,0,10267186.67,0,10268911.73,1725.06
2021,Revenue Dept,General,Tax System Management,Operations Support,20538847.48,0,20538847.48,0,20647499.47,108651.99
2021,Revenue Dept,General,Tax System Management,Payment and Return Process,36563896.51,0,36563896.51,0,36610971.04,47074.53
2021,Revenue Dept,Health Care Access,Tax System Management,Administration of State Taxes,1493454.31,0,1493454.31,0,1493454.31,0
2021,Revenue Dept,Health Care Access,Tax System Management,Payment and Return Process,264000,0,264000,0,264000,0
2021,Revenue Dept,Highway Users Tax Distribution,Tax System Management,Administration of State Taxes,1866717.14,0,1866717.14,0,1866717.14,0
2021,Revenue Dept,Highway Users Tax Distribution,Tax System Management,Payment and Return Process,329000,0,329000,0,329000,0
2021,Revenue Dept,Payroll Clearing,-,-,0,0,0,0,0,0
2021,Revenue Dept,Restrict Misc Special Revenue,Debt Collection Management,Debt Collection,1143462.99,0,810003.99,333459,810003.99,0
2021,Revenue Dept,Restrict Misc Special Revenue,Tax System Management,Administration of State Taxes,6834833.95,0,6766756.08,68077.87,6766756.09,0.01
2021,Revenue Dept,Restrict Misc Special Revenue,Tax System Management,Operations Support,10094,0,1744,8350,1744,0
2021,Revenue Intergovt Payments,Coronavirus Relief Fund,Covid Aid,Covid Aid Grants,835894250.78,0,835894250.78,0,835925949.25,31698.47
2021,Revenue Intergovt Payments,Environmental,Other Taxes and Refunds,Other Taxes and Refunds,0.97,0,0.97,0,0.97,0
2021,Revenue Intergovt Payments,Federal,Covid Aid,Covid Aid Grants,0,0,0,0,0,0
2021,Revenue Intergovt Payments,General,Covid Aid,Covid Aid Grants,225000,0,225000,0,225000,0
2021,Revenue Intergovt Payments,General,Credits,Ag Homestead MV Credit,28439218.23,0,28439218.23,0,28447933.6,8715.37
2021,Revenue Intergovt Payments,General,Credits,Agricultural Preservation Credit,117650.32,0,117650.32,0,117650.32,0
2021,Revenue Intergovt Payments,General,Credits,Border City Disparity Red Cred,10468295.69,0,10468295.69,0,10468295.69,0
