Budget Period,Agency,Fund,Program,Activity,Available Amount,Obligated Amount,Spend Amount,Remaining Amount,Budget Amount,Budget Remaining Amount
2026,Public Safety Dept,Federal,Criminal Apprehension,Criminal Investigations,4386128.89,1965493.51,746642.62,2325240.44,4933640.31,2221504.18
2026,Public Safety Dept,Federal,Criminal Apprehension,Forensic Science Service,4090272.16,808882.68,1408584.13,2675103.34,3973487.76,1756020.95
2026,Public Safety Dept,Federal,Criminal Apprehension,Mn Justice Information Service,2739217.47,1579358.98,966474.07,361091.33,2739217.42,193384.37
2026,Public Safety Dept,Federal,Driver & Vehicle Services,Driver Services,2923368.14,407790.51,755584.9,2158783.24,2923030.3,1759654.89
2026,Public Safety Dept,Federal,Driver & Vehicle Services,Vehicle Services,0,0,0,0,0,0
2026,Public Safety Dept,Federal,Emergency Comm Networks,911 Emergency Services,132000,35000,38910.74,58089.26,132000,58089.26
2026,Public Safety Dept,Federal,Fire Marshal,Fire Prevention & Inspection,682423.79,189333.52,136840.76,490579.56,673267.77,347093.49
2026,Public Safety Dept,Federal,Gambling & Alcohol Enforcement,Alcohol Enforcement,2212.08,0,0,2212.08,0,0
2026,Public Safety Dept,Federal,Homeland Security & Emerg Mgmt,Emerg Mgmt Performance Grants,129061214.89,66171680.58,41355708.66,30567957.71,127319090.29,19791701.05
2026,Public Safety Dept,Federal,Office Of Justice Programs,Crime Victims Assistance Grant,55785335.44,31412214.02,6786917.44,20281505.68,55783914.6,17584783.14
2026,Public Safety Dept,Federal,Office Of Justice Programs,Crime Victims Services,6223434.94,247447.32,510192.28,5713242.66,6223434.94,5465795.34
2026,Public Safety Dept,Federal,Office Of Justice Programs,Law Enforcement & Comm. Grts.,14552445.63,4664422.94,1032567.39,9895083.62,14309108.58,8612118.25
2026,Public Safety Dept,Federal,Pipeline Safety,Pipeline Safety,4591707.85,2509423.76,1286901.43,3184683.81,4564681.85,768356.66
2026,Public Safety Dept,Federal,State Patrol,Commercial Vehicle Enforcement,14843582.75,3622691.76,1740084.97,13079089.38,8271853.29,2909076.56
2026,Public Safety Dept,Federal,State Patrol,Patrolling Highways,4138234.28,1352710.5,663645.57,3474588.71,2194306.07,177950
2026,Public Safety Dept,Federal,Traffic Safety,Traffic Safety & Research,39727676.87,26518310.32,7860045.94,6592569.72,38313493.38,3935137.12
2026,Public Safety Dept,General,Admin & Related Services,Office Of Communications,1203594.24,349550.97,825200.01,211843.9,1203423.78,28672.8
2026,Public Safety Dept,General,Admin & Related Services,Public Safety - Support,11836791.1,3376068.59,2492369.97,8070233.87,10546243.59,4677805.03
2026,Public Safety Dept,General,Admin & Related Services,Technology And Support Service,1755352.17,1255536.86,483512.99,16302.32,1743000,3950.15
2026,Public Safety Dept,General,Criminal Apprehension,Criminal Investigations,23187167.08,9807005.06,6506147.33,14545971.24,23139107.07,6825954.68
2026,Public Safety Dept,General,Criminal Apprehension,Forensic Science Service,94944910.66,50015334.17,35631283.34,38015447.9,94761226.68,9114609.17
2026,Public Safety Dept,General,Criminal Apprehension,Mn Justice Information Service,9003960.24,3192982.55,940511.82,4876888.29,8795529.85,4662035.48
2026,Public Safety Dept,General,Emergency Comm Networks,911 Emergency Services,334922.44,163251.08,40533.2,131138.16,334922.44,131138.16
2026,Public Safety Dept,General,Fire Marshal,Fire Prevention & Inspection,4197322.87,2824674.01,1362610.56,214796.45,4197322.87,10038.3
2026,Public Safety Dept,General,Gambling & Alcohol Enforcement,Gambling Enforcement,4472090.23,2541953.92,1685312.69,2308948.15,4472090.23,244823.62
2026,Public Safety Dept,General,Homeland Security & Emerg Mgmt,Emerg Mgmt Performance Grants,7435710.24,2396224.39,1914879.35,4960434.53,7435710.24,3124606.5
2026,Public Safety Dept,General,Office Of Justice Programs,Law Enforcement & Comm. Grts.,94887498.16,37301738.27,7515728.55,53444225.2,55781580.79,10964113.97
2026,Public Safety Dept,General,Pipeline Safety,Pipeline Safety,1069548.98,303455.84,159711.98,880082.49,1069548.98,606381.16
2026,Public Safety Dept,General,State Patrol,Capitol Complex Security,19882346.73,10664059.83,8487161.59,9411024.9,19882346.73,731125.31
2026,Public Safety Dept,General,State Patrol,Patrolling Highways,382391.56,0,0,382391.56,37000,37000
2026,Public Safety Dept,General,Traffic Safety,Traffic Safety & Research,16428043.55,4324575.55,764758.99,11760209.69,16427481.27,11338146.73
2026,Public Safety Dept,Gift,Admin & Related Services,Public Safety - Support,450.74,0,0,450.74,0,0
2026,Public Safety Dept,Gift,Criminal Apprehension,Criminal Investigations,25769.6,0,0,25769.6,25769.6,25769.6
2026,Public Safety Dept,Gift,Criminal Apprehension,Forensic Science Service,133.73,0,0,133.73,133.73,133.73
2026,Public Safety Dept,Gift,Criminal Apprehension,Police Training & Development,96558.78,0,0,96558.78,96558.78,96558.78
2026,Public Safety Dept,Gift,Driver & Vehicle Services,Dvs Support,166568.56,111923.26,40624.94,14020.36,166558.56,14010.36
2026,Public Safety Dept,Gift,Driver & Vehicle Services,Vehicle Services,0,0,0,0,0,0
2026,Public Safety Dept,Gift,State Patrol,Patrolling Highways,64789.84,0,0,64789.84,0,0
2026,Public Safety Dept,Gift,Traffic Safety,Traffic Safety & Research,4874.99,0,0,4874.99,4874.99,4874.99
2026,Public Safety Dept,Highway Users Tax Distribution,State Patrol,Patrolling Highways,1631912.06,726350.54,727324.21,903828.14,1631912.06,178237.31
2026,Public Safety Dept,Miscellaneous Agency,Driver & Vehicle Services,Dvs Support,64466264.98,40228306.44,24237958.54,9792.96,64466264.98,0
2026,Public Safety Dept,Natural Resource Misc Statutry,Driver & Vehicle Services,Dvs Support,180,0,0,180,0,0
2026,Public Safety Dept,Opiate Epidemic Response,Criminal Apprehension,Criminal Investigations,628209.92,105995.66,91054.34,537155.58,628209.92,431159.92
2026,Public Safety Dept,Opiate Epidemic Response,Criminal Apprehension,Forensic Science Service,389035.27,247792.63,126449.23,262586.03,389035.27,14793.41
2026,Public Safety Dept,Other Misc Special Revenue,Admin & Related Services,Public Safety - Support,71729189.39,1548853.76,18823900.02,52637458.2,71233284.56,50860530.78
2026,Public Safety Dept,Other Misc Special Revenue,Criminal Apprehension,Criminal Investigations,3575877.39,1180082.6,659240.4,2820241.07,2410593.41,571270.41
2026,Public Safety Dept,Other Misc Special Revenue,Criminal Apprehension,Forensic Science Service,105614.41,0,56897.53,48716.88,61432.48,4534.95
2026,Public Safety Dept,Other Misc Special Revenue,Fire Marshal,Fire Prevention & Inspection,710161.6,155755.32,344244.68,365916.92,500000,0
2026,Public Safety Dept,Other Misc Special Revenue,Homeland Security & Emerg Mgmt,Emerg Mgmt Performance Grants,115565186.56,27242662.04,13450454.78,75611211.25,50213700.83,9520584.01
2026,Public Safety Dept,Other Misc Special Revenue,Office Of Justice Programs,Crime Victims Services,286576.67,3760,635,282181.67,286576.67,282181.67
2026,Public Safety Dept,Other Misc Special Revenue,Office Of Justice Programs,Law Enforcement & Comm. Grts.,68277979.05,11561568.4,6932516.36,50578563.48,36277979.05,17783894.29
2026,Public Safety Dept,Other Misc Special Revenue,State Patrol,Capitol Complex Security,625316.6,7938.27,14074.41,611205.83,24048.48,2035.8
2026,Public Safety Dept,Other Misc Special Revenue,State Patrol,Patrolling Highways,10850978.97,1842370.8,1373217,8934222.39,4293424.64,1077836.84
2026,Public Safety Dept,Payroll Clearing,-,-,111,0,0,111,0,0
2026,Public Safety Dept,Reinvest In Minnesota-Gifts,Driver & Vehicle Services,Dvs Support,7504.12,0,0,7504.12,0,0
2026,Public Safety Dept,Restrict Misc Special Revenue,Admin & Related Services,Public Safety - Support,4546449.35,1009577.16,820926.1,3520293.04,2063269.46,232766.2
2026,Public Safety Dept,Restrict Misc Special Revenue,Criminal Apprehension,Criminal Apprehension Support,1030679.49,0,0,1030679.49,1030679.49,1030679.49
2026,Public Safety Dept,Restrict Misc Special Revenue,Criminal Apprehension,Criminal Investigations,19444266.52,5815019.51,3485725.84,12987557.37,19401820.84,10101075.49
2026,Public Safety Dept,Restrict Misc Special Revenue,Criminal Apprehension,Forensic Science Service,5060783.79,989748.33,711281.94,4228625.79,4306877.77,2605847.5
2026,Public Safety Dept,Restrict Misc Special Revenue,Criminal Apprehension,Mn Justice Information Service,15348496.62,5646454.97,3108946.65,8515577.89,15348496.62,6593095
2026,Public Safety Dept,Restrict Misc Special Revenue,Criminal Apprehension,Police Training & Development,1625695.98,686508.3,264196.26,832594.77,1625695.98,674991.42
2026,Public Safety Dept,Restrict Misc Special Revenue,Driver & Vehicle Services,Driver Services,59205456.05,30327802.21,23264017.71,24609175.02,55996651.46,2404831.54
2026,Public Safety Dept,Restrict Misc Special Revenue,Driver & Vehicle Services,Dvs Support,45343588.06,20869136.59,7225667.67,18728216.34,29973942.02,1879137.76
2026,Public Safety Dept,Restrict Misc Special Revenue,Driver & Vehicle Services,Vehicle Services,137623846.29,32437122.8,21771792.23,94032941.09,61789928.03,7581013
2026,Public Safety Dept,Restrict Misc Special Revenue,Emergency Comm Networks,911 Emergency Services,50000,0,0,50000,0,0
2026,Public Safety Dept,Restrict Misc Special Revenue,Fire Marshal,Fire Prevention & Inspection,49258107.18,8163339.46,5113794.22,40833660.06,18267207.71,4990074.03
2026,Public Safety Dept,Restrict Misc Special Revenue,Fire Marshal,Fire Safety Account,9640275.13,531463.37,8540.63,9120271.13,9640275.13,9100271.13
2026,Public Safety Dept,Restrict Misc Special Revenue,Gambling & Alcohol Enforcement,Alcohol Enforcement,120428.7,41340.74,9195.18,111022.04,50535.92,0
2026,Public Safety Dept,Restrict Misc Special Revenue,Gambling & Alcohol Enforcement,Gambling Enforcement,1924030.12,333022.48,315686.63,1545019.19,699632.94,50923.83
2026,Public Safety Dept,Restrict Misc Special Revenue,Homeland Security & Emerg Mgmt,Emerg Mgmt Performance Grants,931974.46,0,528834.82,403139.64,579803.09,50968.27
2026,Public Safety Dept,Restrict Misc Special Revenue,Homeland Security & Emerg Mgmt,Nuclear Plant Preparedness,6359292.96,4350664.22,1963566.8,900592.86,6359000,44768.98
2026,Public Safety Dept,Restrict Misc Special Revenue,Mn Firefighters Trng. & Educ.,Mn Firefighters Trng. & Educ.,11207758.15,8368275.96,1063321.44,2100188.5,10794240.78,1362643.38
2026,Public Safety Dept,Restrict Misc Special Revenue,Office Of Justice Programs,Crime Victims Assistance Grant,7304317.33,5264466,152038.93,2611012.4,7246430.54,1829925.61
2026,Public Safety Dept,Restrict Misc Special Revenue,Office Of Justice Programs,Crime Victims Services,3701862.81,862150.54,266391.89,3432125.62,3701862.81,2573320.38
2026,Public Safety Dept,Restrict Misc Special Revenue,Office Of Justice Programs,Law Enforcement & Comm. Grts.,241050.45,0,0,241050.45,215600.59,215600.59
2026,Public Safety Dept,Restrict Misc Special Revenue,Pipeline Safety,Pipeline Safety,4813075.39,379527.86,749675.73,3968600.16,1719651.17,590447.58
2026,Public Safety Dept,Restrict Misc Special Revenue,State Patrol,Capitol Complex Security,118142.25,6962.35,52095.45,65743.05,59652.8,595
2026,Public Safety Dept,Restrict Misc Special Revenue,State Patrol,Patrolling Highways,22949776.9,6359949.59,3189254.59,14310926.06,10602940.38,1053736.2
2026,Public Safety Dept,Restrict Misc Special Revenue,Traffic Safety,Traffic Safety & Research,5347083.26,1813613.53,517583.21,3049104.26,2996980.66,665783.92
2026,Public Safety Dept,State Government Special Rev,Criminal Apprehension,Police Training & Development,7000,0,0,7000,7000,7000
2026,Public Safety Dept,State Government Special Rev,Office Of Justice Programs,Crime Victims Assistance Grant,96000,65435.05,30564.95,0,96000,0
2026,Public Safety Dept,Trunk Highway,Admin & Related Services,Public Safety - Support,5671692.94,2618947.68,2501840.54,2658716.36,5432265.6,311477.38
2026,Public Safety Dept,Trunk Highway,Admin & Related Services,Technology And Support Service,6168654.04,4311410.02,1495964.42,361279.6,5876832.5,69458.06
2026,Public Safety Dept,Trunk Highway,Criminal Apprehension,Forensic Science Service,2475676.43,1181307.48,1096320.82,1259783.3,2475676.43,198048.13
2026,Public Safety Dept,Trunk Highway,State Patrol,Commercial Vehicle Enforcement,22391137.46,14841608.88,7194011.59,12029747.21,22384390.27,348769.8
2026,Public Safety Dept,Trunk Highway,State Patrol,Patrolling Highways,153955971.77,79801692.41,66386675.91,75480096.54,153698248.52,7509880.2
2026,Public Safety Dept,Trunk Highway,Traffic Safety,Traffic Safety & Research,1415041.28,607713.82,385223.17,777172.2,1415041.28,422104.29
2026,Public Safety Dept,Workers Compensation,Criminal Apprehension,Criminal Investigations,269866.67,129610.32,87010.81,166234.73,269866.67,53245.54
2026,Public Utilities Comm,General,Public Utilities Comm,Public Utilities Comm,13445371.93,7475670.91,5246788.02,6947388.94,13360000,637541.07
2026,Public Utilities Comm,Payroll Clearing,-,-,0,0,0,0,0,0
2026,Public Utilities Comm,Restrict Misc Special Revenue,Public Utilities Comm,Public Utilities Comm,12193895.54,3366764.53,1859463.71,8283963.18,7836645,2610416.76
2026,Racing Commission,Payroll Clearing,-,-,0,0,0,0,0,0
2026,Racing Commission,Restrict Misc Special Revenue,Racing Commission,Racing Commission,10928148.49,2417031.12,3818584.94,6098953.67,7300797.47,1065181.41
2026,Rare Disease Advisory Council,General,Rare Disease Advisory Council,Rare Disease Advisory Council,769298.58,536770.91,225687.62,389519.22,769298.58,6840.05
2026,Rare Disease Advisory Council,Payroll Clearing,-,-,0,0,0,0,0,0
2026,Revenue Dept,Environmental,Tax System Management,Administration of State Taxes,320590.85,125690.87,126812.26,193402.34,305000,52496.87
2026,Revenue Dept,General,Debt Collection Management,Debt Collection,37753224.13,20204851.45,15789153.87,19116820.55,37751320.38,1757315.06
2026,Revenue Dept,General,Tax System Management,Administration of State Taxes,89576746.37,47629180.17,37744019.79,46572602.48,86226613.07,853413.11
2026,Revenue Dept,General,Tax System Management,"Appeals, Legal and Tax Res",11965239.4,5452895.95,5502263.15,5682230.54,11965239.4,1010080.3
2026,Revenue Dept,General,Tax System Management,Operations Support,36366922.14,18075061.77,14520053.76,14419859.69,36359336.05,3764220.52
2026,Revenue Dept,General,Tax System Management,Payment and Return Process,44166576.84,26069818.97,17355693.14,12047708.26,44166576.84,741064.73
2026,Revenue Dept,Health Care Access,Tax System Management,Administration of State Taxes,1870318.54,900880.65,751420.12,1037547.64,1760000,107699.23
2026,Revenue Dept,Highway Users Tax Distribution,Tax System Management,Administration of State Taxes,2274522.15,1223714.95,928896.93,1321106.39,2195000,42388.12
2026,Revenue Dept,Other Misc Special Revenue,Tax System Management,Administration of State Taxes,5000000,0,0,5000000,0,0
2026,Revenue Dept,Payroll Clearing,-,-,0,0,0,0,0,0
2026,Revenue Dept,Restrict Misc Special Revenue,Debt Collection Management,Debt Collection,1269241.38,390196.97,275336.72,993904.66,665533.69,0
2026,Revenue Dept,Restrict Misc Special Revenue,Tax System Management,Administration of State Taxes,20192146.73,7873268.999,6349557.95,11313346.03,14277992.839,55165.89
2026,Revenue Dept,Restrict Misc Special Revenue,Tax System Management,Operations Support,903262.09,446526.89,226508.47,230226.73,694000,20964.64
2026,Revenue Intergovt Payments,Environmental,Other Taxes and Refunds,Other Taxes and Refunds,347024.23,0,0,347024.23,1000,1000
2026,Revenue Intergovt Payments,Federal,Covid Aid,Covid Aid Grants,14030.27,0,0,14030.27,0,0
2026,Revenue Intergovt Payments,General,Credits,Ag Homestead MV Credit,29664300,0,29660148.39,4151.61,29664300,4151.61
2026,Revenue Intergovt Payments,General,Credits,Agricultural Preservation Credit,465100,0,0,465100,465100,465100
2026,Revenue Intergovt Payments,General,Credits,Border City Disparity Red Cred,11149119.15,0,11149119.15,0,11149119.15,0
2026,Revenue Intergovt Payments,General,Credits,Prior Year Credit Adjustments,153780.14,0,153772.14,8,153780.14,8
2026,Revenue Intergovt Payments,General,Credits,Suppl Taconite Hmstd Credit,9350000,0,5246148.75,4103851.25,9350000,4103851.25
2026,Revenue Intergovt Payments,General,Local Aids,Aquatic Invas Species Prev Aid,10000000,0,10000000,0,10000000,0
2026,Revenue Intergovt Payments,General,Local Aids,Casino Aid to Counties,1307000,0,0,1307000,1307000,1307000
2026,Revenue Intergovt Payments,General,Local Aids,Class 4d Transition Aid,789000,0,788903,97,789000,97
2026,Revenue Intergovt Payments,General,Local Aids,County Program Aid,340981729,0,340981729,0,340981729,0
2026,Revenue Intergovt Payments,General,Local Aids,Disparity Reduction Aid,9514000,0,9489572,24428,9514000,24428
2026,Revenue Intergovt Payments,General,Local Aids,Electric Gen Transition Aid,1863543,0,1863543,0,1863543,0
2026,Revenue Intergovt Payments,General,Local Aids,Indian Out Of Home Place Aid,5000000,0,5000000,0,5000000,0
2026,Revenue Intergovt Payments,General,Local Aids,Local Govt Aid (City Aid),583841185.02,0,583780251.67,60933.35,583841185.02,60933.35
2026,Revenue Intergovt Payments,General,Local Aids,Local Homeless Prevention Aid,20000000,0,19762082.78,237917.22,20000000,237917.22
2026,Revenue Intergovt Payments,General,Local Aids,Pymt in Lieu of Taxes (PILT),49198538.96,0,49145058.99,53479.97,49198538.96,53479.97
2026,Revenue Intergovt Payments,General,Local Aids,Riparian Protection Aid,7255985,0,7255985,0,7255985,0
2026,Revenue Intergovt Payments,General,Local Aids,Soil And Water Cons Dist Aid,12000000,0,12000000,0,12000000,0
2026,Revenue Intergovt Payments,General,Local Aids,State Taconite Aid,3641000,0,1726222,1914778,3641000,1914778
2026,Revenue Intergovt Payments,General,Local Aids,Statewide Local Housing Aid,8750000,0,8750000,0,8750000,0
2026,Revenue Intergovt Payments,General,Local Aids,Township Aid,9354404,0,9354404,0,9354404,0
2026,Revenue Intergovt Payments,General,Local Aids,Tribal Nation Aid,35000000,0,35000000,0,35000000,0
2026,Revenue Intergovt Payments,General,Other Local Govt Payments,Border City Reimbursement,119000,0,66689.56,52310.44,119000,52310.44
2026,Revenue Intergovt Payments,General,Other Local Govt Payments,Disaster Credits,479800,0,416859.62,62940.38,479800,62940.38
2026,Revenue Intergovt Payments,General,Other Local Govt Payments,Mahnomen Property Tax Reimb,1360000,0,1360000,0,1360000,0
2026,Revenue Intergovt Payments,General,Other Local Govt Payments,Miscellaneous Payments,122000,0,121635.79,364.21,122000,364.21
2026,Revenue Intergovt Payments,General,Other Local Govt Payments,Perf Measurement Reimbursement,535560,0,535560,0,535560,0
2026,Revenue Intergovt Payments,General,Other Local Govt Payments,Senior Property Tax Deferral Reimb,2677618.74,0,2673614.74,4004,2677618.74,4004
2026,Revenue Intergovt Payments,General,Other Local Govt Payments,Taconite Aid Reimbursement,561050,0,561050,0,561050,0
2026,Revenue Intergovt Payments,General,Other Taxes and Refunds,Electric-Asst Bicycle Rebates,2225609.42,0,1585371.54,640237.88,2225609.42,640237.88
2026,Revenue Intergovt Payments,General,Other Taxes and Refunds,Political Contrib Refund,4300000,0,1197931.05,3102068.95,4300000,3102068.95
2026,Revenue Intergovt Payments,General,Other Taxes and Refunds,Tax Refund Interest,20300000,0,11678473.46,8621526.54,20300000,8621526.54
2026,Revenue Intergovt Payments,General,Pension-Related Aids,Amortization Aids,4823000,0,4822564.1,435.9,4823000,435.9
2026,Revenue Intergovt Payments,General,Pension-Related Aids,Fire Insurance Surcharge Aid,8590683.84,0,3456883.96,5133799.88,8590683.84,5133799.88
2026,Revenue Intergovt Payments,General,Pension-Related Aids,Fire State Aid,56921088.21,0,56695888.5,225199.71,56921088.21,225199.71
2026,Revenue Intergovt Payments,General,Pension-Related Aids,Firefighter Supp Benefits Reim,615000,0,0,615000,615000,615000
2026,Revenue Intergovt Payments,General,Pension-Related Aids,Police State Aid,121401312.95,0,121401312.95,0,121401312.95,0
2026,Revenue Intergovt Payments,General,Pension-Related Aids,Police/Fire Retire Supp State,14499940,0,14499940,0,14499940,0
2026,Revenue Intergovt Payments,General,Refunds,Homestead Credit Refund,802400000,0,734263805.3,68136194.7,802400000,68136194.7
2026,Revenue Intergovt Payments,General,Refunds,Renters Property Tax Refund,3100000,0,2324388.41,775611.59,3100000,775611.59
2026,Revenue Intergovt Payments,General,Refunds,Special Property Tax Refund,9420000,0,7995213.66,1424786.34,9420000,1424786.34
2026,Revenue Intergovt Payments,General,Refunds,Sustain Forest Incentive Pymt,16640000,0,16121445.81,518554.19,16640000,518554.19
2026,Revenue Intergovt Payments,Health Care Access,Other Taxes and Refunds,Tax Refund Interest,930000,0,92875.79,837124.21,930000,837124.21
2026,Revenue Intergovt Payments,Highway Users Tax Distribution,Other Taxes and Refunds,Other Taxes and Refunds,0,0,0,0,0,0
2026,Revenue Intergovt Payments,Highway Users Tax Distribution,Other Taxes and Refunds,Tax Refund Interest,121000,0,120867.77,132.23,121000,132.23
2026,Revenue Intergovt Payments,Housing Assistance,Local Aids,Local Affordable Housing Aid,293826854.06,0,128120789.09,165706064.97,128120789.09,0
2026,Revenue Intergovt Payments,Other Misc Special Revenue,Local Aids,Small Cities Assistance,9910694.81,0,8931261,979433.81,8948469,17208
2026,Revenue Intergovt Payments,Remediation Fund,Other Taxes and Refunds,Other Taxes and Refunds,23663.11,0,0,23663.11,0,0
2026,Revenue Intergovt Payments,Restrict Misc Special Revenue,Credits,Agricultural Preservation Credit,146449.21,0,0,146449.21,0,0
2026,Revenue Intergovt Payments,Restrict Misc Special Revenue,Local Aids,Local Cannabis Aid,5510149.46,0,474517.14,5035632.32,474517.14,0
2026,Revenue Intergovt Payments,Restrict Misc Special Revenue,Local Sales Tax,Local Sales Tax,0,0,0,0,0,0
2026,Revenue Intergovt Payments,Restrict Misc Special Revenue,Other Taxes and Refunds,Other Taxes and Refunds,51652997.74,0,16315355.24,35337642.5,46130000,29814644.76
2026,Revenue Intergovt Payments,State Airports,Other Taxes and Refunds,Other Taxes and Refunds,0,0,0,0,0,0
2026,Revenue Intergovt Payments,Taxes Clearing Agency,Local Sales Tax,Local Sales Tax,83592.48,0,0,83592.48,0,0
2026,Science Museum,Environment & Natural Resource,Science Museum Of Minn,Science Museum Of Minn,4459635,0,244561,4215074,3155635,2911074
2026,Science Museum,General,Science Museum Of Minn,Science Museum Of Minn,1460000,0,1460000,0,1460000,0
2026,Secretary of State,General,Secretary Of State,Secretary Of State,11478795.41,5125952.68,4090554.38,6455326.73,11473382.94,2256875.88
2026,Secretary of State,Gift,Secretary Of State,Secretary Of State,150810.33,8100,7911,134799.33,150810.33,134799.33
2026,Secretary of State,Other Misc Special Revenue,Secretary Of State,Secretary Of State,3706520.76,15995.43,3337936.35,352588.98,3562520.76,208588.98
2026,Secretary of State,Payroll Clearing,-,-,0,0,0,0,0,0
2026,Secretary of State,Restrict Misc Special Revenue,Secretary Of State,Secretary Of State,24414106.55,4322544.04,4092543.16,20063641.4,21939469.5,13524382.3
2026,Senate,General,Senate,Senate,54019515.04,11340218.34,20761155.97,33258359.07,45430500,13329125.69
2026,Senate,Other Misc Special Revenue,Senate,Senate,214193.83,0,0,214193.83,0,0
2026,Senate,Payroll Clearing,-,-,0,0,0,0,0,0
2026,Sentencing Guidelines Comm,General,Mn Sentencing Guideline Com,Mn Sentencing Guideline Com,1697889.3,860204.18,567974.74,802552.3,1697889.3,269710.38
2026,Sentencing Guidelines Comm,Payroll Clearing,-,-,0,0,0,0,0,0
2026,Social Work Board,Health Related Boards,Social Work Board Of,Social Work Board Of,2445705.26,1099848.38,805387.2,1412952.55,2445705.26,540469.68
2026,Social Work Board,Payroll Clearing,-,-,0,0,0,0,0,0
2026,Social Work Board,Restrict Misc Special Revenue,Social Work Board Of,Social Work Board Of,138192.82,33976,21024,83192.82,55000,0
2026,State Auditor,General,State Auditor,Audit Practice,15502945.67,6613785.36,3673395.73,11472481.64,11062000,774818.91
2026,State Auditor,General,State Auditor,Constitutional Office,991566.42,379061.44,270984.97,691753.79,657280.97,7234.56
2026,State Auditor,General,State Auditor,Government Information,1605879.9,541354.88,478765.26,1048471.29,1095000,74879.86
2026,State Auditor,General,State Auditor,Legal/Special Investigations,1896526.26,675648.84,339067.2,1530389.28,1028000,13283.96
2026,State Auditor,General,State Auditor,Operations Management,1437411.9,455053.17,301360.56,1051113.84,1009000,252586.27
2026,State Auditor,General,State Auditor,Pension,1059341.99,426833.08,324599.28,702378.15,798000,46567.64
2026,State Auditor,Payroll Clearing,-,-,0,0,0,0,0,0
2026,State Auditor,Restrict Misc Special Revenue,State Auditor,Audit Practice,97615.08,16691.95,10074.44,85765.51,55200,28433.61
2026,State Auditor,Restrict Misc Special Revenue,State Auditor,Government Information,79992.45,5000,0,79992.45,5000,0
2026,State Auditor,Restrict Misc Special Revenue,State Auditor,Tax Increment Financing,3990075.81,683967.52,499167.93,3333722.9,1269000,85864.55
2026,State Board of Civil Legal Aid,General,Civil Legal Services,Civil Legal Services,35353000,10151078.33,23854560.41,1503176.1,35353000,1347361.26
2026,State Board of Civil Legal Aid,Payroll Clearing,-,-,0,0,0,0,0,0
2026,State Board of Civil Legal Aid,Restrict Misc Special Revenue,Civil Legal Services,Civil Legal Services,19039649.61,4230212.26,1505773.2,13303664.15,7175000,1439014.54
2026,State Competency Attainment Bd,General,State Competency Attainment Bd,State Competency Attainment Bd,11562113.9,4128048.54,2506034.17,8675893.13,11562113.9,4928031.19
2026,State Competency Attainment Bd,Payroll Clearing,-,-,0,0,0,0,0,0
2026,Supreme Court,Family and Medical Benefit Ins,Supreme Court Operations,State Court Administration,30000,0,0,30000,0,0
2026,Supreme Court,Federal,Supreme Court Operations,State Court Administration,10527991.61,4478813.97,3121568.38,6803473.51,10205970.94,2605588.59
2026,Supreme Court,Federal,Supreme Court Operations,Supreme Court Operations,140555.24,50403.86,55981.38,84573.86,120402.11,14016.87
2026,Supreme Court,General,Supreme Court Operations,Law Library Operations,2597000,1290380.25,1216683.13,771696.26,2597000,89936.62
2026,Supreme Court,General,Supreme Court Operations,State Court Administration,49045121.95,21770748.77,18082141.05,27963946,49045121.95,9192232.13
2026,Supreme Court,General,Supreme Court Operations,Supreme Court Operations,7421792.58,3772372.06,3495697.49,3317247.68,7421792.58,153723.03
2026,Supreme Court,Gift,Supreme Court Operations,Supreme Court Operations,65560.7,0,0,65560.7,63246.65,63246.65
2026,Supreme Court,Payroll Clearing,-,-,0,0,0,0,0,0
2026,Supreme Court,Restrict Misc Special Revenue,Lawyers Board,Cle Board,2365512.47,502919.28,421920.6,1743994.56,995022,70182.12
2026,Supreme Court,Restrict Misc Special Revenue,Lawyers Board,Client Security Board,3596328.03,393528.83,59159.17,3194583.86,465588,12900
2026,Supreme Court,Restrict Misc Special Revenue,Lawyers Board,Law Examiners Board,3556152.8,1106393.11,1029665.69,2115958.09,2372747,236688.2
2026,Supreme Court,Restrict Misc Special Revenue,Lawyers Board,Lawyer Assistance,699922.71,301179.17,333195.83,65547.71,634375,0
2026,Supreme Court,Restrict Misc Special Revenue,Lawyers Board,Legal Cerification Board,63264.2,15213.88,14037.38,45536.55,34506,5254.74
2026,Supreme Court,Restrict Misc Special Revenue,Lawyers Board,Professional Responsibility Bd,5338364.17,2677739.1,2067845.73,3065553.84,5153950,408365.17
2026,Supreme Court,Restrict Misc Special Revenue,Supreme Court Operations,Law Library Operations,297000,156457.81,133242.29,148993.8,297000,7299.9
2026,Supreme Court,Restrict Misc Special Revenue,Supreme Court Operations,State Court Administration,999645.58,50411.15,129425.01,857982.49,649355.72,469519.56
2026,Supreme Court,Restrict Misc Special Revenue,Supreme Court Operations,Supreme Court Operations,2285000,0,0,2285000,0,0
2026,Tax Court,General,Tax Court,Tax Court,3021304.84,1277865.25,805418.47,1746384.98,3021304.84,938021.12
2026,Tax Court,Payroll Clearing,-,-,0,0,0,0,0,0
2026,Teachers Retirement Assoc,Payroll Clearing,-,-,0,0,0,0,0,0
2026,Teachers Retirement Assoc,Teachers Retirement,Teachers Retirement Assoc,Teachers Retire Asn,2245875658,14934109.84,1227658316.52,1016021556.19,2245875658,1003283231.64
