Budget Period,Agency,Fund,Program,Activity,Available Amount,Obligated Amount,Spend Amount,Remaining Amount,Budget Amount,Budget Remaining Amount
2023,Public Safety Dept,ARP-State Fiscal Recovery,State Patrol,Patrolling Highways,1963186.62,0,1963186.62,0,1963186.62,0
2023,Public Safety Dept,Environmental,Homeland Security & Emerg Mgmt,Community Right To Know Act,74591.56,0,74591.56,0,74591.56,0
2023,Public Safety Dept,Federal,Admin & Related Services,Office Of Communications,281108.19,0,273720.38,7387.81,273720.38,0
2023,Public Safety Dept,Federal,Admin & Related Services,Public Safety - Support,268442.94,0,268442.17,0.77,268442.17,0
2023,Public Safety Dept,Federal,Criminal Apprehension,Criminal Investigations,5470838.63,0,5403576.61,67262.02,5403576.61,0
2023,Public Safety Dept,Federal,Criminal Apprehension,Forensic Science Service,2013024.69,0,2015127.69,-2103,2015127.69,0
2023,Public Safety Dept,Federal,Criminal Apprehension,Mn Justice Information Service,2802591.55,0,2802591.55,0,2802591.55,0
2023,Public Safety Dept,Federal,Driver & Vehicle Services,Driver Services,573268.23,0,573268.23,0,573268.23,0
2023,Public Safety Dept,Federal,Driver & Vehicle Services,Vehicle Services,0,0,0,0,0,0
2023,Public Safety Dept,Federal,Emergency Comm Networks,911 Emergency Services,5156.48,0,5156.48,0,5156.48,0
2023,Public Safety Dept,Federal,Fire Marshal,Fire Prevention & Inspection,251143.18,0,250924.72,218.46,251143.18,218.46
2023,Public Safety Dept,Federal,Gambling & Alcohol Enforcement,Alcohol Enforcement,43195.96,0,28956.83,14239.13,28956.83,0
2023,Public Safety Dept,Federal,Homeland Security & Emerg Mgmt,Emerg Mgmt Performance Grants,95823538.4,0,95823677.48,-139.08,95990826.67,167149.19
2023,Public Safety Dept,Federal,Mn Firefighters Trng. & Educ.,Mn Firefighters Trng. & Educ.,15686,0,15686,0,15686,0
2023,Public Safety Dept,Federal,Office Of Justice Programs,Crime Victims Assistance Grant,40412203.95,0,40089497.09,322706.86,40089497.09,0
2023,Public Safety Dept,Federal,Office Of Justice Programs,Crime Victims Services,3466211.61,0,3466211.61,0,3466211.61,0
2023,Public Safety Dept,Federal,Office Of Justice Programs,Law Enforcement & Comm. Grts.,7273445.02,0,7270184.43,3260.59,7270184.43,0
2023,Public Safety Dept,Federal,Pipeline Safety,Pipeline Safety,1954608.58,0,1954608.58,0,1954608.58,0
2023,Public Safety Dept,Federal,State Patrol,Commercial Vehicle Enforcement,9040180.16,0,9019715.02,20465.14,9019715.02,0
2023,Public Safety Dept,Federal,State Patrol,Patrolling Highways,2560532.68,0,1991833.05,568699.63,1991833.05,0
2023,Public Safety Dept,Federal,Traffic Safety,Traffic Safety & Research,20001221.3,0,20001221.3,0,20001221.3,0
2023,Public Safety Dept,General,Admin & Related Services,Office Of Communications,617909.75,0,617909.75,0,617909.75,0
2023,Public Safety Dept,General,Admin & Related Services,Public Safety - Support,6000848.48,0,6000848.48,0,6000848.48,0
2023,Public Safety Dept,General,Admin & Related Services,Technology And Support Service,1384084,0,1384084,0,1386066.43,1982.43
2023,Public Safety Dept,General,Criminal Apprehension,Criminal Investigations,841485.6,0,841485.6,0,841485.6,0
2023,Public Safety Dept,General,Criminal Apprehension,Forensic Science Service,80901447.41,0,80901447.41,0,80927323.91,25876.5
2023,Public Safety Dept,General,Criminal Apprehension,Mn Justice Information Service,1531568.96,0,1531568.96,0,1531568.96,0
2023,Public Safety Dept,General,Fire Marshal,Fire Prevention & Inspection,5198784.86,0,5198784.86,0,5225348.18,26563.32
2023,Public Safety Dept,General,Gambling & Alcohol Enforcement,Alcohol Enforcement,184716.39,0,184716.39,0,184716.39,0
2023,Public Safety Dept,General,Gambling & Alcohol Enforcement,Gambling Enforcement,2809139.37,0,2809139.37,0,2815342.61,6203.24
2023,Public Safety Dept,General,Homeland Security & Emerg Mgmt,Emerg Mgmt Performance Grants,3120803.89,0,3120803.89,0,3138403.89,17600
2023,Public Safety Dept,General,Office Of Justice Programs,Crime Victims Assistance Grant,243003.59,0,243003.59,0,243003.59,0
2023,Public Safety Dept,General,Office Of Justice Programs,Law Enforcement & Comm. Grts.,41114621.26,50915.78,41063705.48,0,41114621.26,0
2023,Public Safety Dept,General,State Patrol,Capitol Complex Security,15020051,0,15020051,0,15020062.81,11.81
2023,Public Safety Dept,General,State Patrol,Patrolling Highways,61358.3,0,61358.3,0,61358.3,0
2023,Public Safety Dept,General,Traffic Safety,Traffic Safety & Research,10368720.46,0,10368720.46,0,10368720.46,0
2023,Public Safety Dept,Gift,Admin & Related Services,Public Safety - Support,0,0,0,0,0,0
2023,Public Safety Dept,Gift,Criminal Apprehension,Criminal Investigations,0,0,0,0,0,0
2023,Public Safety Dept,Gift,Criminal Apprehension,Forensic Science Service,0,0,0,0,0,0
2023,Public Safety Dept,Gift,Criminal Apprehension,Police Training & Development,0,0,0,0,0,0
2023,Public Safety Dept,Gift,Driver & Vehicle Services,Dvs Support,151771.06,0,151771.06,0,151771.06,0
2023,Public Safety Dept,Gift,Driver & Vehicle Services,Vehicle Services,98.91,0,98.91,0,98.91,0
2023,Public Safety Dept,Gift,Mn Firefighters Trng. & Educ.,Mn Firefighters Trng. & Educ.,187403.61,0,187380.39,23.22,187380.39,0
2023,Public Safety Dept,Gift,State Patrol,Patrolling Highways,0,0,0,0,0,0
2023,Public Safety Dept,Gift,Traffic Safety,Traffic Safety & Research,0,0,0,0,0,0
2023,Public Safety Dept,Highway Users Tax Distribution,State Patrol,Patrolling Highways,1192267.32,0,1192267.32,0,1192267.32,0
2023,Public Safety Dept,Miscellaneous Agency,Driver & Vehicle Services,Dvs Support,60531251.66,0,60531251.66,0,60531251.66,0
2023,Public Safety Dept,Natural Resource Misc Statutry,Driver & Vehicle Services,Dvs Support,1544,0,1544,0,1544,0
2023,Public Safety Dept,Opiate Epidemic Response,Criminal Apprehension,Criminal Investigations,192170.45,0,192170.45,0,192170.45,0
2023,Public Safety Dept,Opiate Epidemic Response,Criminal Apprehension,Forensic Science Service,390485.05,0,390485.05,0,390485.05,0
2023,Public Safety Dept,Other Misc Special Revenue,Admin & Related Services,Public Safety - Support,1619629.9,0,1619629.9,0,1619629.9,0
2023,Public Safety Dept,Other Misc Special Revenue,Criminal Apprehension,Criminal Investigations,1257379.13,0,1191291.7,66087.43,1191291.7,0
2023,Public Safety Dept,Other Misc Special Revenue,Fire Marshal,Fire Prevention & Inspection,0,0,0,0,0,0
2023,Public Safety Dept,Other Misc Special Revenue,Homeland Security & Emerg Mgmt,Emerg Mgmt Performance Grants,11640340.75,0,11640340.75,0,11640340.75,0
2023,Public Safety Dept,Other Misc Special Revenue,Mn Firefighters Trng. & Educ.,Mn Firefighters Trng. & Educ.,0,0,0,0,0,0
2023,Public Safety Dept,Other Misc Special Revenue,Office Of Justice Programs,Law Enforcement & Comm. Grts.,510301.27,0,510301.27,0,510301.27,0
2023,Public Safety Dept,Other Misc Special Revenue,State Patrol,Capitol Complex Security,20596.43,0,20596.43,0,20596.43,0
2023,Public Safety Dept,Other Misc Special Revenue,State Patrol,Patrolling Highways,1182564.24,0,741862.24,440702,741862.24,0
2023,Public Safety Dept,Other Misc Special Revenue,Traffic Safety,Traffic Safety & Research,132448.12,0,132448.12,0,132448.12,0
2023,Public Safety Dept,Payroll Clearing,-,-,0,0,0,0,0,0
2023,Public Safety Dept,Reinvest In Minnesota-Gifts,Driver & Vehicle Services,Dvs Support,5831.48,0,5831.48,0,5831.48,0
2023,Public Safety Dept,Restrict Misc Special Revenue,Admin & Related Services,Office Of Communications,0,0,0,0,0,0
2023,Public Safety Dept,Restrict Misc Special Revenue,Admin & Related Services,Public Safety - Support,1319356.54,0,1300413.04,18943.5,1300413.04,0
2023,Public Safety Dept,Restrict Misc Special Revenue,Criminal Apprehension,Criminal Apprehension Support,320.34,0,320.34,0,320.34,0
2023,Public Safety Dept,Restrict Misc Special Revenue,Criminal Apprehension,Criminal Investigations,1740682.07,0,1203273.37,537408.7,1203273.39,0.02
2023,Public Safety Dept,Restrict Misc Special Revenue,Criminal Apprehension,Forensic Science Service,480775.29,0,336857.29,143918,336857.29,0
2023,Public Safety Dept,Restrict Misc Special Revenue,Criminal Apprehension,Mn Justice Information Service,4647224.6,0,4159841.49,487383.11,4159841.49,0
2023,Public Safety Dept,Restrict Misc Special Revenue,Criminal Apprehension,Police Training & Development,592898.89,0,592898.89,0,592898.89,0
2023,Public Safety Dept,Restrict Misc Special Revenue,Driver & Vehicle Services,Driver Services,43641290.5,0,38338961.48,5302329.02,38338961.48,0
2023,Public Safety Dept,Restrict Misc Special Revenue,Driver & Vehicle Services,Dvs Support,24887885.3,0,24386384.51,501500.79,24396753.91,10369.4
2023,Public Safety Dept,Restrict Misc Special Revenue,Driver & Vehicle Services,Vehicle Services,34881632.51,0,34116322,765310.51,34116322,0
2023,Public Safety Dept,Restrict Misc Special Revenue,Emergency Comm Networks,911 Emergency Services,50000,0,0,50000,0,0
2023,Public Safety Dept,Restrict Misc Special Revenue,Fire Marshal,Fire Prevention & Inspection,11023363.71,0,10594665.74,428697.97,10655228.51,60562.77
2023,Public Safety Dept,Restrict Misc Special Revenue,Fire Marshal,Fire Safety Account,1022491.47,0,1022491.47,0,1023752.33,1260.86
2023,Public Safety Dept,Restrict Misc Special Revenue,Gambling & Alcohol Enforcement,Alcohol Enforcement,39746.13,0,39746.13,0,39746.13,0
2023,Public Safety Dept,Restrict Misc Special Revenue,Gambling & Alcohol Enforcement,Gambling Enforcement,224687.12,0,137482,87205.12,137517,35
2023,Public Safety Dept,Restrict Misc Special Revenue,Homeland Security & Emerg Mgmt,Emerg Mgmt Performance Grants,89266.89,0,89266.89,0,89266.89,0
2023,Public Safety Dept,Restrict Misc Special Revenue,Homeland Security & Emerg Mgmt,Nuclear Plant Preparedness,4559252.73,0,4559252.73,0,4559252.73,0
2023,Public Safety Dept,Restrict Misc Special Revenue,Mn Firefighters Trng. & Educ.,Mn Firefighters Trng. & Educ.,10858195.18,0,10858195.18,0,10861782.46,3587.28
2023,Public Safety Dept,Restrict Misc Special Revenue,Office Of Justice Programs,Crime Victims Assistance Grant,9292.71,0,9292.71,0,9292.71,0
2023,Public Safety Dept,Restrict Misc Special Revenue,Office Of Justice Programs,Crime Victims Services,826898.63,0,826898.63,0,826898.63,0
2023,Public Safety Dept,Restrict Misc Special Revenue,Pipeline Safety,Pipeline Safety,2020057.28,0,1574920.61,445136.67,1575342.31,421.7
2023,Public Safety Dept,Restrict Misc Special Revenue,State Patrol,Capitol Complex Security,51484.68,0,51484.68,0,51484.68,0
2023,Public Safety Dept,Restrict Misc Special Revenue,State Patrol,Patrolling Highways,11867670.28,60422,11807248.28,0,11867670.28,0
2023,Public Safety Dept,Restrict Misc Special Revenue,Traffic Safety,Traffic Safety & Research,814669.95,0,814669.95,0,814669.95,0
2023,Public Safety Dept,State Government Special Rev,Criminal Apprehension,Police Training & Development,3379.49,0,3379.49,0,3379.49,0
2023,Public Safety Dept,State Government Special Rev,Office Of Justice Programs,Crime Victims Assistance Grant,95434.48,0,95434.48,0,95434.48,0
2023,Public Safety Dept,Trunk Highway,Admin & Related Services,Public Safety - Support,4609030.05,0,4609030.05,0,4609030.05,0
2023,Public Safety Dept,Trunk Highway,Admin & Related Services,Technology And Support Service,5284807.79,0,5284807.79,0,5284807.79,0
2023,Public Safety Dept,Trunk Highway,Criminal Apprehension,Forensic Science Service,2396988.73,0,2396988.73,0,2397173.34,184.61
2023,Public Safety Dept,Trunk Highway,State Patrol,Commercial Vehicle Enforcement,13963385.05,0,13963385.05,0,13963397.17,12.12
2023,Public Safety Dept,Trunk Highway,State Patrol,Patrolling Highways,125937620.16,0,125937620.16,0,125937620.16,0
2023,Public Safety Dept,Trunk Highway,Traffic Safety,Traffic Safety & Research,466894.37,0,466894.37,0,466894.37,0
2023,Public Utilities Comm,General,Public Utilities Comm,Public Utilities Comm,8292158.54,0,8292158.54,0,8306818.92,14660.38
2023,Public Utilities Comm,Payroll Clearing,-,-,0,0,0,0,0,0
2023,Public Utilities Comm,Restrict Misc Special Revenue,Public Utilities Comm,Public Utilities Comm,2342201.74,0,1212665.3,1129536.44,1212665.3,0
2023,Racing Commission,Payroll Clearing,-,-,0,0,0,0,0,0
2023,Racing Commission,Restrict Misc Special Revenue,Racing Commission,Racing Commission,5802576.43,0,4677252.21,1125324.22,5043066.15,365813.94
2023,Rare Disease Advisory Council,General,Rare Disease Advisory Council,Rare Disease Advisory Council,276643.55,0,276643.55,0,284869.21,8225.66
2023,Rare Disease Advisory Council,Payroll Clearing,-,-,0,0,0,0,0,0
2023,Revenue Dept,Environmental,Tax System Management,Administration of State Taxes,314111.33,0,314111.33,0,314111.33,0
2023,Revenue Dept,General,Debt Collection Management,Debt Collection,30701418.84,0,30701418.84,0,30720810.19,19391.35
2023,Revenue Dept,General,Tax System Management,Administration of State Taxes,65142482.98,0,65142482.98,0,65191279.77,48796.79
2023,Revenue Dept,General,Tax System Management,"Appeals, Legal and Tax Res",10361226.49,0,10361226.49,0,10389887.07,28660.58
2023,Revenue Dept,General,Tax System Management,Operations Support,24665111.08,0,24665111.08,0,24753476.56,88365.48
2023,Revenue Dept,General,Tax System Management,Payment and Return Process,41106252.35,0,41106252.35,0,41112120.53,5868.18
2023,Revenue Dept,Health Care Access,Tax System Management,Administration of State Taxes,1763584.56,0,1763584.56,0,1763584.56,0
2023,Revenue Dept,Highway Users Tax Distribution,Tax System Management,Administration of State Taxes,2287164.57,0,2287164.57,0,2287164.57,0
2023,Revenue Dept,Payroll Clearing,-,-,0,0,0,0,0,0
2023,Revenue Dept,Restrict Misc Special Revenue,Debt Collection Management,Debt Collection,1223591.65,0,834449.65,389142,834449.65,0
2023,Revenue Dept,Restrict Misc Special Revenue,Tax System Management,Administration of State Taxes,5594720.98,0,5025149.06,569571.92,5025149.06,0
2023,Revenue Dept,Restrict Misc Special Revenue,Tax System Management,Operations Support,7428,0,123,7305,123,0
2023,Revenue Intergovt Payments,Environmental,Other Taxes and Refunds,Other Taxes and Refunds,0,0,0,0,0,0
2023,Revenue Intergovt Payments,Federal,Covid Aid,Covid Aid Grants,0,0,0,0,0,0
2023,Revenue Intergovt Payments,General,Covid Aid,Covid Aid Grants,499931509.34,0,499931509.34,0,499935408.94,3899.6
2023,Revenue Intergovt Payments,General,Credits,Ag Homestead MV Credit,28787724.09,0,28787724.09,0,28800086.42,12362.33
2023,Revenue Intergovt Payments,General,Credits,Agricultural Preservation Credit,0,0,0,0,0,0
2023,Revenue Intergovt Payments,General,Credits,Border City Disparity Red Cred,11330778.03,0,11330778.03,0,11330778.03,0
2023,Revenue Intergovt Payments,General,Credits,Prior Year Credit Adjustments,40705.96,0,40705.96,0,40705.96,0
2023,Revenue Intergovt Payments,General,Credits,Suppl Taconite Hmstd Credit,5463510,0,5463510,0,5463510,0
2023,Revenue Intergovt Payments,General,Local Aids,Aquatic Invas Species Prev Aid,10000000,0,10000000,0,10000000,0
2023,Revenue Intergovt Payments,General,Local Aids,Casino Aid to Counties,1303888,0,1303888,0,1303888,0
2023,Revenue Intergovt Payments,General,Local Aids,County Program Aid,264012212,0,264012212,0,264012212,0
2023,Revenue Intergovt Payments,General,Local Aids,Disparity Reduction Aid,10123585,0,10123585,0,10123585,0
2023,Revenue Intergovt Payments,General,Local Aids,Indian Out Of Home Place Aid,4053666,0,4053666,0,4053666,0
2023,Revenue Intergovt Payments,General,Local Aids,Local Govt Aid (City Aid),569904075,0,569904075,0,569904075,0
2023,Revenue Intergovt Payments,General,Local Aids,Pymt in Lieu of Taxes (PILT),36567014.34,0,36567014.34,0,36567014.34,0
2023,Revenue Intergovt Payments,General,Local Aids,Riparian Protection Aid,7255527,0,7255527,0,7255527,0
2023,Revenue Intergovt Payments,General,Local Aids,State Taconite Aid,3965432,0,3965432,0,3965432,0
2023,Revenue Intergovt Payments,General,Local Aids,Township Aid,9956336.5,0,9956336.5,0,10000000,43663.5
2023,Revenue Intergovt Payments,General,Local Aids,Utility Valuation Trans Aid,9373,0,9373,0,9373,0
2023,Revenue Intergovt Payments,General,Other Local Govt Payments,Border City Reimbursement,82930.37,0,82930.37,0,82930.37,0
2023,Revenue Intergovt Payments,General,Other Local Govt Payments,Disaster Credits,286763.89,0,286763.89,0,286763.89,0
2023,Revenue Intergovt Payments,General,Other Local Govt Payments,Mahnomen Property Tax Reimb,1200000,0,1200000,0,1200000,0
2023,Revenue Intergovt Payments,General,Other Local Govt Payments,Minneapolis Debt Service Aid,0,0,0,0,0,0
2023,Revenue Intergovt Payments,General,Other Local Govt Payments,Miscellaneous Payments,171110,0,171110,0,171110,0
2023,Revenue Intergovt Payments,General,Other Local Govt Payments,Perf Measurement Reimbursement,513878,0,513878,0,513878,0
2023,Revenue Intergovt Payments,General,Other Local Govt Payments,Senior Property Tax Deferral Reimb,1649481.03,0,1649481.03,0,1649481.03,0
2023,Revenue Intergovt Payments,General,Other Local Govt Payments,Taconite Aid Reimbursement,561050,0,561050,0,561050,0
2023,Revenue Intergovt Payments,General,Other Taxes and Refunds,Political Contrib Refund,2590487.05,0,2590487.05,0,2597979.05,7492
2023,Revenue Intergovt Payments,General,Other Taxes and Refunds,Tax Refund Interest,15886098.69,0,15886092.17,6.52,16018799,132706.83
2023,Revenue Intergovt Payments,General,Pension-Related Aids,Amortization Aids,4822564.1,0,4822564.1,0,4822564.1,0
2023,Revenue Intergovt Payments,General,Pension-Related Aids,Fire Insurance Surcharge Aid,6200055.06,0,6200055.06,0,6200055.06,0
2023,Revenue Intergovt Payments,General,Pension-Related Aids,Fire State Aid,36931133.45,0,36931133.45,0,36931133.45,0
2023,Revenue Intergovt Payments,General,Pension-Related Aids,Firefighter Supp Benefits Reim,707399.27,0,707399.27,0,707399.27,0
2023,Revenue Intergovt Payments,General,Pension-Related Aids,Police State Aid,86798972.16,0,86798972.16,0,86798972.16,0
2023,Revenue Intergovt Payments,General,Pension-Related Aids,Police/Fire Retire Supp State,14499940,0,14499940,0,14499940,0
2023,Revenue Intergovt Payments,General,Refunds,Homestead Credit Refund,592943752.68,0,592943752.68,0,593631966.78,688214.1
2023,Revenue Intergovt Payments,General,Refunds,Renters Property Tax Refund,225700999.47,0,225700999.47,0,226453308.5,752309.03
2023,Revenue Intergovt Payments,General,Refunds,Special Property Tax Refund,7060905.48,0,7060905.48,0,7072342.88,11437.4
2023,Revenue Intergovt Payments,General,Refunds,Sustain Forest Incentive Pymt,13634600.85,0,13634600.85,0,13643312.65,8711.8
2023,Revenue Intergovt Payments,Health Care Access,Other Taxes and Refunds,Tax Refund Interest,1850109,0,1850109,0,1850204.73,95.73
2023,Revenue Intergovt Payments,Highway Users Tax Distribution,Other Taxes and Refunds,Other Taxes and Refunds,0,0,0,0,0,0
2023,Revenue Intergovt Payments,Highway Users Tax Distribution,Other Taxes and Refunds,Tax Refund Interest,72157.01,0,72157.01,0,72385.26,228.25
2023,Revenue Intergovt Payments,Miscellaneous Agency,Other Taxes and Refunds,Other Taxes and Refunds,41795857.05,0,41795857.05,0,41822234.68,26377.63
2023,Revenue Intergovt Payments,Other Misc Special Revenue,Local Aids,Small Cities Assistance,0,0,0,0,0,0
2023,Revenue Intergovt Payments,Remediation Fund,Other Taxes and Refunds,Other Taxes and Refunds,0,0,0,0,0,0
2023,Revenue Intergovt Payments,Restrict Misc Special Revenue,Credits,Agricultural Preservation Credit,635844.88,0,215452.13,420392.75,215452.13,0
2023,Revenue Intergovt Payments,Restrict Misc Special Revenue,Other Taxes and Refunds,Other Taxes and Refunds,227463.07,0,0,227463.07,0,0
2023,Revenue Intergovt Payments,State Airports,Other Taxes and Refunds,Other Taxes and Refunds,0,0,0,0,0,0
2023,Revenue Intergovt Payments,Taxes Clearing Agency,Local Sales Tax,Local Sales Tax,24196.98,0,0,24196.98,0,0
2023,Science Museum,Environment & Natural Resource,Science Museum Of Minn,Science Museum Of Minn,576730,0,576730,0,576730,0
2023,Science Museum,General,Science Museum Of Minn,Science Museum Of Minn,1079000,0,1079000,0,1079000,0
2023,Secretary of State,General,Secretary Of State,Secretary Of State,8825123.89,0,8825123.89,0,8895210.57,70086.68
2023,Secretary of State,Other Misc Special Revenue,Secretary Of State,Secretary Of State,103911.55,0,103911.55,0,103911.55,0
2023,Secretary of State,Payroll Clearing,-,-,0,0,0,0,0,0
2023,Secretary of State,Restrict Misc Special Revenue,Secretary Of State,Secretary Of State,6110834.77,0,6110186.53,648.24,6155095.87,44909.34
2023,Senate,General,Senate,Senate,38919416.76,0,38919416.76,0,38923952.94,4536.18
2023,Senate,Miscellaneous Agency,Senate,Senate,8566.89,0,8566.89,0,8566.89,0
2023,Senate,Other Misc Special Revenue,Senate,Senate,0,0,0,0,0,0
2023,Senate,Payroll Clearing,-,-,0,0,0,0,0,0
2023,Sentencing Guidelines Comm,General,Mn Sentencing Guideline Com,Mn Sentencing Guideline Com,728433.38,0,728433.38,0,728433.38,0
2023,Sentencing Guidelines Comm,Payroll Clearing,-,-,0,0,0,0,0,0
2023,Social Work Board,Health Related Boards,Social Work Board Of,Social Work Board Of,1585593.86,0,1585593.86,0,1623295.13,37701.27
2023,Social Work Board,Payroll Clearing,-,-,0,0,0,0,0,0
2023,Social Work Board,Restrict Misc Special Revenue,Social Work Board Of,Social Work Board Of,52934,0,52934,0,55000,2066
2023,State Auditor,General,State Auditor,Audit Practice,6556182.24,0,6556182.24,0,6556417.02,234.78
2023,State Auditor,General,State Auditor,Constitutional Office,434403.22,0,434403.22,0,434453.43,50.21
2023,State Auditor,General,State Auditor,Government Information,718265.23,0,718265.23,0,718265.23,0
2023,State Auditor,General,State Auditor,Legal/Special Investigations,437921.62,0,437921.62,0,437921.62,0
2023,State Auditor,General,State Auditor,Operations Management,537633.55,0,537633.55,0,537718.95,85.4
2023,State Auditor,General,State Auditor,Pension,511817.2,0,511817.2,0,511832.91,15.71
2023,State Auditor,Payroll Clearing,-,-,0,0,0,0,0,0
2023,State Auditor,Restrict Misc Special Revenue,State Auditor,Audit Practice,49578.59,0,47002.03,2576.56,47002.03,0
2023,State Auditor,Restrict Misc Special Revenue,State Auditor,Government Information,21349.77,0,21349.77,0,21349.77,0
2023,State Auditor,Restrict Misc Special Revenue,State Auditor,Tax Increment Financing,829171.62,0,829171.62,0,829171.62,0
2023,State Competency Attainment Bd,General,State Competency Attainment Bd,State Competency Attainment Bd,0,0,0,0,0,0
2023,Supreme Court,Federal,Supreme Court Operations,State Court Administration,5813076.58,0,5363673.76,449402.82,5363673.76,0
2023,Supreme Court,Federal,Supreme Court Operations,Supreme Court Operations,416776,0,141386.36,275389.64,141386.36,0
2023,Supreme Court,General,Civil Legal Services,Legal Services,18222959.73,0,18222959.73,0,18222959.73,0
2023,Supreme Court,General,Supreme Court Operations,Law Library Operations,2347471.33,0,2347471.33,0,2365516.55,18045.22
2023,Supreme Court,General,Supreme Court Operations,State Court Administration,37221098.73,332.73,37220766,0,37324992.07,103893.34
2023,Supreme Court,General,Supreme Court Operations,Supreme Court Operations,6719450.67,0,6719450.67,0,6746235.48,26784.81
2023,Supreme Court,Gift,Supreme Court Operations,State Court Administration,0,0,0,0,0,0
2023,Supreme Court,Gift,Supreme Court Operations,Supreme Court Operations,4.9,0,0,4.9,0,0
2023,Supreme Court,Other Misc Special Revenue,Supreme Court Operations,State Court Administration,21901.59,0,0,21901.59,0,0
2023,Supreme Court,Payroll Clearing,-,-,0,0,0,0,0,0
2023,Supreme Court,Restrict Misc Special Revenue,Civil Legal Services,Legal Services,2305461.68,0,2305461.68,0,2313379.07,7917.39
2023,Supreme Court,Restrict Misc Special Revenue,Lawyers Board,Cle Board,963631.67,0,963631.67,0,982888.29,19256.62
2023,Supreme Court,Restrict Misc Special Revenue,Lawyers Board,Client Security Board,93514.43,0,93514.43,0,93514.43,0
2023,Supreme Court,Restrict Misc Special Revenue,Lawyers Board,Law Examiners Board,2018913.04,0,2018913.04,0,2120243.93,101330.89
2023,Supreme Court,Restrict Misc Special Revenue,Lawyers Board,Lawyer Assistance,596556,0,596556,0,596556,0
2023,Supreme Court,Restrict Misc Special Revenue,Lawyers Board,Lawyers Board,0,0,0,0,0,0
2023,Supreme Court,Restrict Misc Special Revenue,Lawyers Board,Legal Cerification Board,39418.62,0,39418.62,0,40764.44,1345.82
2023,Supreme Court,Restrict Misc Special Revenue,Lawyers Board,Professional Responsibility Bd,4305656.77,0,4305656.77,0,4305656.77,0
2023,Supreme Court,Restrict Misc Special Revenue,Supreme Court Operations,Law Library Operations,360579,0,244086.86,116492.14,244086.86,0
2023,Supreme Court,Restrict Misc Special Revenue,Supreme Court Operations,State Court Administration,152198.07,0,145943.07,6255,147292.59,1349.52
2023,Supreme Court,Restrict Misc Special Revenue,Supreme Court Operations,Supreme Court Operations,1097740.17,0,1097740.17,0,1153951.7,56211.53
2023,Tax Court,General,Tax Court,Tax Court,1740241.64,0,1740241.64,0,1765467.38,25225.74
2023,Tax Court,Payroll Clearing,-,-,0,0,0,0,0,0
2023,Teachers Retirement Assoc,Payroll Clearing,-,-,0,0,0,0,0,0
2023,Teachers Retirement Assoc,Teachers Retirement,Teachers Retirement Assoc,Teachers Retire Asn,2044935147.22,0,2044935147.22,0,2045210981.17,275833.95
2023,Transportation Dept,911 Emergency,State Roads,Statewide Radio Communications,9942289.91,0,9942289.91,0,9942289.91,0
2023,Transportation Dept,Air Transportation Revolving,Multimodal Systems,Aeronautics,95474.86,0,95474.86,0,95474.86,0
2023,Transportation Dept,Building Construction-Bonded,Local Roads,County State Aid Roads,3600000,0,365322.33,3234677.67,2678610.18,2313287.85
2023,Transportation Dept,Building Construction-Bonded,Multimodal Systems,Freight,21697000,1174569.96,430604.13,20091825.91,5913272.06,4308097.97
2023,Transportation Dept,Building Construction-Bonded,Multimodal Systems,Passenger Rail,9600000,2394250.74,710001.29,6495747.97,3145058,40805.97
2023,Transportation Dept,Building Construction-Bonded,Multimodal Systems,Transit,3000000,2915585,53635,30780,3000000,30780
2023,Transportation Dept,County State Aid Highway,Local Roads,County State Aid Roads,778302744.7,1230.3,778301514.4,0,778304167.73,1423.03
2023,Transportation Dept,Endowment,State Roads,Operations And Maintenance,0,0,0,0,0,0
2023,Transportation Dept,Environment & Natural Resource,State Roads,Operations And Maintenance,141826.57,0,141826.57,0,141826.57,0
2023,Transportation Dept,Federal,Local Roads,County State Aid Roads,171471060.65,0,171469652.14,1408.51,171469652.14,0
2023,Transportation Dept,Federal,Multimodal Systems,Aeronautics,148679884.45,0,148679884.45,0,148679884.45,0
2023,Transportation Dept,Federal,Multimodal Systems,Freight,6832304.03,0,6832304.03,0,6832304.03,0
2023,Transportation Dept,Federal,Multimodal Systems,Transit,42642430.28,247014.03,42343234.64,52181.61,42642430.28,52181.61
2023,Transportation Dept,Federal,State Roads,Operations And Maintenance,636773.85,0,636773.85,0,636773.85,0
2023,Transportation Dept,Federal,State Roads,Program Planning & Delivery,30704764.29,31000,30673764.29,0,30704764.29,0
2023,Transportation Dept,Federal,State Roads,State Road Construction,1601.99,0,1601.99,0,1601.99,0
2023,Transportation Dept,General,Agency Management,Agency Services - Transportation,755429.73,0,755429.73,0,755429.73,0
2023,Transportation Dept,General,Agency Management,Building Services,55000,0,55000,0,55000,0
2023,Transportation Dept,General,Local Roads,County State Aid Roads,0,0,0,0,0,0
2023,Transportation Dept,General,Local Roads,Municipal State Aid Roads,6560263.25,0,6560263.25,0,6560263.25,0
2023,Transportation Dept,General,Multimodal Systems,Aeronautics,4335681.28,0,4335681.28,0,4335681.28,0
2023,Transportation Dept,General,Multimodal Systems,Freight,1514804.15,0,1514804.15,0,1514804.15,0
2023,Transportation Dept,General,Multimodal Systems,Passenger Rail,552690.62,0,552690.62,0,557690.62,5000
